INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
234,1,DAMAGE,22,0,6,8605,0,888
234,1,SUPPORT,15,12,5,4961,7431,0
234,1,SUPPORT,12,14,3,4767,6272,1127
234,2,TANK,12,1,8,5499,284,4743
234,2,DAMAGE,6,1,11,5558,0,1117
234,2,DAMAGE,19,0,6,9763,0,432
234,2,SUPPORT,7,13,6,2074,8333,358
234,2,SUPPORT,9,14,6,4301,7654,472
235,1,TANK,36,15,4,14847,0,11528
235,1,DAMAGE,38,3,10,23715,0,428
235,1,DAMAGE,28,10,13,15419,955,6824
235,1,SUPPORT,23,29,12,5455,17161,7534
235,1,SUPPORT,24,32,8,5335,15342,480
235,2,TANK,33,2,15,22211,0,18592
235,2,DAMAGE,16,3,14,9684,2279,4764
235,2,DAMAGE,23,0,17,13603,0,3502
235,2,SUPPORT,5,33,8,2390,16128,0
235,2,SUPPORT,25,26,5,9452,18059,1463
236,1,TANK,30,10,4,14022,0,9970
236,1,DAMAGE,32,7,6,15967,0,0
236,1,DAMAGE,31,1,10,19175,0,356
236,1,SUPPORT,15,27,8,4997,17379,0
236,1,SUPPORT,17,22,8,5430,18690,708
236,2,TANK,27,6,10,21530,0,11549
236,2,DAMAGE,20,3,11,12164,0,2024
236,2,DAMAGE,21,3,13,16285,0,1633
236,2,SUPPORT,8,23,9,3842,16775,293
236,2,SUPPORT,5,21,6,2926,17902,1930
237,1,TANK,28,7,5,12929,0,11202
237,1,DAMAGE,29,2,8,13705,0,1734
237,1,DAMAGE,25,10,9,7682,569,0
237,1,SUPPORT,17,20,9,5919,11467,829
237,1,SUPPORT,12,28,6,5334,13320,0
237,2,TANK,24,2,8,14771,462,6449
237,2,DAMAGE,24,1,11,14902,0,112
237,2,DAMAGE,19,4,10,8296,1036,0
237,2,SUPPORT,10,17,8,5757,10761,362
237,2,SUPPORT,10,15,8,4553,10803,723
238,1,TANK,11,2,0,4713,0,2198
238,1,DAMAGE,12,0,0,3381,0,375
238,1,DAMAGE,13,1,2,5054,0,0
238,1,SUPPORT,5,8,1,1499,4925,0
238,1,SUPPORT,3,9,0,1140,5516,14
238,2,TANK,0,0,4,3658,0,4703
238,2,DAMAGE,2,0,5,3510,0,0
238,2,SUPPORT,1,0,4,878,3686,0
238,2,SUPPORT,2,3,5,2893,2666,0
239,1,TANK,30,12,5,12060,0,10498
239,1,DAMAGE,30,4,8,13539,791,0
239,1,DAMAGE,24,7,15,14512,0,75
239,1,SUPPORT,8,27,5,1308,13978,0
239,1,SUPPORT,15,21,7,5367,6089,808
239,2,TANK,13,0,12,7433,0,25710
239,2,DAMAGE,26,5,9,12802,0,1493
239,2,DAMAGE,18,0,11,12252,222,0
239,2,SUPPORT,14,16,8,7399,11002,354
239,2,SUPPORT,9,17,5,1908,12424,676
240,1,TANK,23,4,3,8065,4522,685
240,1,DAMAGE,24,0,7,8735,0,770
240,1,DAMAGE,23,1,4,10023,0,148
240,1,SUPPORT,9,22,1,2231,9276,0
240,1,SUPPORT,8,21,5,1994,10296,1619
240,2,TANK,9,1,7,8832,0,16654
240,2,DAMAGE,15,0,8,14228,0,576
240,2,DAMAGE,13,4,10,6764,0,554
240,2,SUPPORT,0,16,6,110,7554,0
240,2,SUPPORT,16,7,9,5510,6334,0
241,1,TANK,23,6,1,10429,0,5031
241,1,DAMAGE,16,2,8,10852,0,0
241,1,DAMAGE,20,3,9,11352,0,0
241,1,SUPPORT,12,16,5,3617,3143,0
241,1,SUPPORT,1,16,6,250,7192,153
241,2,TANK,21,6,7,7717,362,5276
241,2,DAMAGE,9,4,10,7430,552,0
241,2,DAMAGE,17,0,9,8609,0,1940
241,2,SUPPORT,2,13,6,2862,7257,2769
241,2,SUPPORT,13,7,5,4451,9772,0
242,1,TANK,23,3,11,16102,440,9027
242,1,DAMAGE,26,0,13,13053,453,191
242,1,DAMAGE,24,3,3,11914,0,0
242,1,SUPPORT,17,29,3,4141,14466,495
242,1,SUPPORT,8,18,5,2673,13409,651
242,2,TANK,13,2,12,10903,105,12437
242,2,DAMAGE,16,1,14,13435,0,498
242,2,DAMAGE,20,1,10,15973,571,336
242,2,SUPPORT,12,15,7,4775,9552,321
242,2,SUPPORT,13,15,5,4487,12966,773
243,1,TANK,26,9,3,15066,0,6432
243,1,DAMAGE,22,6,3,8746,64,1072
243,1,DAMAGE,15,0,9,8096,0,836
243,1,SUPPORT,9,19,3,3408,8739,0
243,1,SUPPORT,8,15,6,3295,5382,0
243,2,TANK,10,2,7,8372,0,14021
243,2,DAMAGE,13,0,7,7224,240,162
243,2,DAMAGE,14,0,5,9382,0,72
243,2,SUPPORT,7,9,7,1308,9474,1025
243,2,SUPPORT,5,9,7,1676,12317,140
244,1,TANK,26,1,1,8864,0,4806
244,1,DAMAGE,21,2,8,9788,0,0
244,1,DAMAGE,17,1,11,11222,1310,0
244,1,SUPPORT,13,23,7,5298,8422,13
244,1,SUPPORT,7,13,8,2946,7579,286
244,2,TANK,19,2,9,10269,0,11635
244,2,DAMAGE,17,0,12,10546,251,637
244,2,DAMAGE,16,6,7,10486,845,216
244,2,SUPPORT,8,9,9,8198,6706,248
244,2,SUPPORT,6,6,6,3660,7799,674
245,1,TANK,22,5,0,8304,0,4541
245,1,DAMAGE,23,3,6,11100,0,260
245,1,DAMAGE,21,0,8,7114,0,0
245,1,SUPPORT,8,8,5,4477,4872,995
245,1,SUPPORT,13,16,8,2852,5600,3261
245,2,TANK,19,2,8,9971,1540,4235
245,2,DAMAGE,8,0,7,8226,0,456
245,2,DAMAGE,13,3,6,5903,998,1506
245,2,SUPPORT,7,14,8,3067,6215,120
245,2,SUPPORT,6,15,6,2070,8180,0
246,1,TANK,22,1,5,9401,70,4324
246,1,DAMAGE,18,6,5,8628,0,1292
246,1,DAMAGE,24,1,4,12755,0,186
246,1,SUPPORT,20,8,6,7357,6560,0
246,1,SUPPORT,8,25,1,3593,8064,0
246,2,TANK,11,1,4,8161,0,5221
246,2,DAMAGE,10,0,9,8805,0,613
246,2,DAMAGE,13,8,9,6820,179,0
246,2,SUPPORT,5,9,8,2371,10151,235
246,2,SUPPORT,4,9,9,3237,6743,601
247,1,TANK,26,11,6,11618,2328,2900
247,1,DAMAGE,23,0,1,6249,0,0
247,1,DAMAGE,22,1,8,10059,0,0
247,1,SUPPORT,4,29,1,321,11304,0
247,1,SUPPORT,27,9,3,8082,6234,0
247,2,TANK,9,1,12,10503,34,7204
247,2,DAMAGE,15,0,10,10738,0,0
247,2,DAMAGE,11,2,10,8695,1186,300
247,2,SUPPORT,4,6,8,1965,6919,731
247,2,SUPPORT,0,12,6,80,9376,0
248,1,TANK,24,2,0,9649,0,9169
248,1,DAMAGE,22,4,0,6678,0,0
248,1,DAMAGE,14,2,4,3921,0,0
248,1,SUPPORT,7,21,1,1500,6119,19
248,1,SUPPORT,2,22,1,312,6178,295
248,2,TANK,5,1,5,4808,116,2985
248,2,DAMAGE,1,0,7,3995,512,5
248,2,DAMAGE,5,0,5,3578,0,1151
248,2,SUPPORT,3,3,6,2296,4737,435
248,2,SUPPORT,3,2,7,1589,4455,0
249,1,TANK,32,8,6,13348,3401,2270
249,1,DAMAGE,24,0,7,9031,90,1712
249,1,DAMAGE,23,1,9,12061,0,207
249,1,SUPPORT,15,28,3,2259,10349,0
249,1,SUPPORT,13,21,7,3319,7681,743
249,2,TANK,21,5,11,7397,672,3380
249,2,DAMAGE,22,1,9,13285,0,259
249,2,DAMAGE,12,3,12,8250,0,0
249,2,SUPPORT,14,11,9,5507,6650,571
249,2,SUPPORT,9,10,5,3932,9576,910
250,1,TANK,27,3,15,15109,0,30408
250,1,DAMAGE,40,0,7,13641,149,366
250,1,DAMAGE,34,5,14,22684,671,1658
250,1,SUPPORT,37,28,7,14931,16110,463
250,1,SUPPORT,27,18,10,9822,15586,1719
250,2,TANK,29,11,16,17545,801,11798
250,2,DAMAGE,32,2,18,17028,385,6
250,2,DAMAGE,28,4,17,18851,0,0
250,2,SUPPORT,19,22,10,7726,17990,2254
250,2,SUPPORT,11,30,9,2782,20773,0
251,1,TANK,37,12,11,18119,353,7216
251,1,DAMAGE,33,0,7,16123,154,83
251,1,DAMAGE,30,5,8,18473,0,172
251,1,SUPPORT,30,27,10,12143,10171,709
251,1,SUPPORT,13,28,6,3691,15674,414
251,2,TANK,20,5,11,15213,4567,16501
251,2,DAMAGE,26,3,15,16214,617,2531
251,2,DAMAGE,24,0,11,15851,1400,135
251,2,SUPPORT,4,20,8,2249,14257,0
251,2,SUPPORT,11,21,9,4017,16102,1110
252,1,TANK,30,7,4,8464,0,11094
252,1,DAMAGE,24,0,5,8361,0,66
252,1,DAMAGE,24,6,8,8229,588,0
252,1,SUPPORT,11,13,7,2333,6063,847
252,1,SUPPORT,16,19,5,5221,8575,605
252,2,TANK,10,0,9,5080,0,8307
252,2,DAMAGE,17,0,5,11553,0,3601
252,2,DAMAGE,16,0,10,10820,0,38
252,2,SUPPORT,0,12,9,50,7506,0
252,2,SUPPORT,4,6,8,4022,6031,415
253,1,TANK,27,10,3,7645,0,8137
253,1,DAMAGE,22,13,5,6790,947,0
253,1,DAMAGE,24,3,6,10627,1118,0
253,1,SUPPORT,6,8,5,2311,6700,468
253,1,SUPPORT,15,18,3,4749,5725,0
253,2,TANK,8,1,6,4499,340,13118
253,2,DAMAGE,8,0,10,6993,0,129
253,2,DAMAGE,12,1,13,7325,0,0
253,2,SUPPORT,11,8,7,4483,6147,150
253,2,SUPPORT,2,8,9,1923,6573,292
254,1,TANK,25,4,0,6888,0,1355
254,1,DAMAGE,16,1,6,5198,0,0
254,1,DAMAGE,28,0,4,11373,0,142
254,1,SUPPORT,10,19,3,1364,7823,367
254,1,SUPPORT,12,12,5,2472,4761,1351
254,2,TANK,9,3,5,6310,0,3959
254,2,DAMAGE,9,0,10,4161,513,0
254,2,DAMAGE,8,0,9,7765,0,92
254,2,SUPPORT,0,7,7,548,5627,0
254,2,SUPPORT,6,9,10,1855,7030,0
255,1,TANK,26,4,4,11101,0,5091
255,1,DAMAGE,21,0,7,7440,1468,0
255,1,DAMAGE,21,0,7,9515,0,398
255,1,SUPPORT,14,16,5,7055,5851,0
255,1,SUPPORT,12,13,6,4139,8098,86
255,2,TANK,14,3,7,8449,0,7899
255,2,DAMAGE,13,0,13,6432,0,516
255,2,DAMAGE,16,1,10,8151,1781,0
255,2,SUPPORT,5,13,6,2303,6847,436
255,2,SUPPORT,12,17,3,4599,12256,0
256,1,TANK,16,4,1,3930,0,1702
256,1,DAMAGE,13,5,1,4442,0,0
256,1,DAMAGE,17,1,3,5528,0,181
256,1,SUPPORT,11,18,1,1922,3158,0
256,1,SUPPORT,12,6,1,4139,3933,0
256,2,TANK,3,0,7,2639,1633,1848
256,2,DAMAGE,3,1,6,3471,0,366
256,2,DAMAGE,3,0,8,4078,0,514
256,2,SUPPORT,3,1,3,1860,2724,0
257,1,TANK,43,2,10,23753,0,23222
257,1,DAMAGE,34,3,7,11228,586,0
257,1,DAMAGE,34,5,8,19682,330,1246
257,1,SUPPORT,21,40,10,10292,15558,1368
257,1,SUPPORT,21,21,10,10148,14009,739
257,2,TANK,27,8,15,14116,6443,6739
257,2,DAMAGE,29,6,14,16283,262,60
257,2,DAMAGE,24,3,17,15556,391,0
257,2,SUPPORT,8,22,12,3183,17696,612
257,2,SUPPORT,20,23,14,7978,15903,0
258,1,TANK,17,6,6,9837,856,8743
258,1,DAMAGE,17,0,1,7370,288,836
258,1,DAMAGE,16,3,8,10875,1477,1590
258,1,SUPPORT,9,22,3,4290,8771,1148
258,1,SUPPORT,0,21,3,0,8360,0
258,2,TANK,12,1,4,9681,2026,6560
258,2,DAMAGE,9,0,7,8042,0,13
258,2,DAMAGE,12,1,10,9468,0,363
258,2,SUPPORT,6,14,6,3159,9440,0
258,2,SUPPORT,4,10,4,3793,6311,481
259,1,TANK,16,3,5,12693,0,24096
259,1,DAMAGE,19,3,12,11398,0,0
259,1,DAMAGE,20,2,9,9247,0,888
259,1,SUPPORT,8,14,7,3285,9305,435
259,1,SUPPORT,4,8,7,5083,9875,0
259,2,TANK,30,2,7,12940,1955,4956
259,2,DAMAGE,14,0,9,10077,0,309
259,2,DAMAGE,14,5,7,9970,0,0
259,2,SUPPORT,6,24,5,1836,11421,0
259,2,SUPPORT,6,18,5,2008,11084,103
260,1,TANK,26,9,6,7884,437,4675
260,1,DAMAGE,27,0,2,7827,0,0
260,1,DAMAGE,24,7,5,9809,0,85
260,1,SUPPORT,18,4,5,5121,7784,0
260,1,SUPPORT,13,15,6,3045,5135,652
260,2,TANK,17,5,6,7944,2673,2723
260,2,DAMAGE,14,0,11,5602,933,0
260,2,DAMAGE,11,1,7,8783,0,0
260,2,SUPPORT,5,13,8,2713,7045,528
260,2,SUPPORT,10,10,10,3300,4573,0
261,1,TANK,16,7,1,9325,0,13632
261,1,DAMAGE,17,0,1,5554,0,0
261,1,DAMAGE,21,0,5,9937,0,164
261,1,SUPPORT,6,11,2,2293,10577,816
261,1,SUPPORT,11,18,1,4144,9140,0
261,2,TANK,5,1,7,8553,83,6492
261,2,DAMAGE,5,0,6,6293,0,0
261,2,DAMAGE,5,0,7,8549,0,102
261,2,SUPPORT,2,4,5,3627,7126,632
261,2,SUPPORT,1,2,6,3331,8072,563
262,1,TANK,30,8,5,9568,76,12079
262,1,DAMAGE,29,1,7,9542,0,1
262,1,DAMAGE,37,11,5,13556,0,74
262,1,SUPPORT,24,9,6,6014,5365,531
262,1,SUPPORT,28,25,3,5668,11278,872
262,2,TANK,12,0,13,8172,0,23068
262,2,DAMAGE,8,1,11,8042,400,1012
262,2,DAMAGE,12,1,12,8658,0,2160
262,2,SUPPORT,5,9,12,2997,9908,528
262,2,SUPPORT,7,7,10,5589,7593,0
263,1,TANK,25,7,5,10266,38,4963
263,1,DAMAGE,27,0,1,7968,0,0
263,1,DAMAGE,17,7,5,7368,0,0
263,1,SUPPORT,16,7,7,7435,4315,0
263,1,SUPPORT,20,22,5,5632,9321,0
263,2,TANK,12,5,7,6495,0,8151
263,2,DAMAGE,12,1,8,7042,29,156
263,2,DAMAGE,14,0,9,8487,1542,276
263,2,SUPPORT,5,11,7,1568,10177,0
263,2,SUPPORT,10,10,5,2995,9430,348
264,1,TANK,13,1,0,6592,0,12479
264,1,DAMAGE,13,0,3,4538,0,119
264,1,DAMAGE,7,1,2,4904,0,425
264,1,SUPPORT,2,8,1,224,6041,0
264,1,SUPPORT,2,3,2,1144,4109,282
264,2,TANK,1,0,2,1948,0,2899
264,2,DAMAGE,1,0,4,4342,564,0
264,2,DAMAGE,6,0,7,4606,0,55
264,2,SUPPORT,0,1,4,40,2753,0
264,2,SUPPORT,1,0,6,5816,2461,0
265,1,TANK,18,4,2,6669,0,8788
265,1,DAMAGE,17,0,0,3889,0,0
265,1,DAMAGE,15,0,1,4906,0,794
265,1,SUPPORT,9,10,4,3670,2006,0
265,1,SUPPORT,12,11,1,3709,5814,355
265,2,TANK,5,0,6,5613,0,5643
265,2,DAMAGE,5,0,8,4045,335,16
265,2,DAMAGE,2,0,3,2614,0,0
265,2,SUPPORT,3,4,3,1227,4357,0
265,2,SUPPORT,2,2,5,2110,4731,188
266,1,TANK,23,14,2,6128,0,6246
266,1,DAMAGE,16,4,2,4182,205,0
266,1,DAMAGE,24,1,2,7795,0,0
266,1,SUPPORT,13,17,2,2633,5401,0
266,1,SUPPORT,5,12,3,1068,6473,527
266,2,TANK,8,1,5,6422,182,4553
266,2,DAMAGE,4,0,7,4803,0,100
266,2,DAMAGE,4,0,8,3483,0,0
266,2,SUPPORT,1,2,4,1915,4361,318
266,2,SUPPORT,0,0,8,1909,3375,1381
267,1,TANK,22,11,0,7652,0,5212
267,1,DAMAGE,22,0,4,7527,0,21
267,1,DAMAGE,14,3,2,6235,273,1042
267,1,SUPPORT,16,14,0,3033,8121,454
267,1,SUPPORT,1,23,0,212,10165,841
267,2,TANK,3,0,8,7118,0,5653
267,2,DAMAGE,3,0,6,8946,0,0
267,2,DAMAGE,2,0,8,5197,871,1833
267,2,SUPPORT,1,0,6,2604,3343,0
267,2,SUPPORT,0,4,5,293,6494,0
268,1,TANK,18,2,1,6229,0,5604
268,1,DAMAGE,12,5,1,3396,214,5
268,1,DAMAGE,14,1,3,4249,575,0
268,1,SUPPORT,10,13,2,2461,4031,379
268,1,SUPPORT,19,12,0,4262,3740,244
268,2,TANK,0,0,5,3445,174,3105
268,2,DAMAGE,5,1,7,4780,0,67
268,2,DAMAGE,5,0,6,3420,0,0
268,2,SUPPORT,2,2,7,1293,4021,0
268,2,SUPPORT,0,1,4,940,4098,0
269,1,TANK,30,10,12,15085,0,25868
269,1,DAMAGE,27,0,3,8917,0,0
269,1,DAMAGE,31,0,8,17721,102,1356
269,1,SUPPORT,11,32,4,3597,16414,1169
269,1,SUPPORT,22,22,8,8632,12240,403
269,2,TANK,21,9,10,16449,2762,7278
269,2,DAMAGE,20,4,12,14014,0,2780
269,2,DAMAGE,25,6,9,12116,670,1934
269,2,SUPPORT,14,16,7,4297,10188,539
269,2,SUPPORT,14,9,12,4102,13561,1132
270,1,TANK,23,4,4,12243,449,7044
270,1,DAMAGE,20,0,3,9050,0,0
270,1,DAMAGE,20,10,5,7858,117,0
270,1,SUPPORT,10,9,6,2843,4308,541
270,1,SUPPORT,7,15,3,3000,6563,90
270,2,TANK,14,5,6,8880,0,7930
270,2,DAMAGE,10,1,7,6067,605,492
270,2,DAMAGE,16,1,6,8754,0,47
270,2,SUPPORT,2,15,8,999,8843,648
270,2,SUPPORT,3,12,7,1856,8388,495
271,1,TANK,25,11,0,8898,0,12315
271,1,DAMAGE,22,1,6,8967,973,0
271,1,DAMAGE,20,0,7,7435,0,1057
271,1,SUPPORT,8,21,5,2645,7601,532
271,1,SUPPORT,9,25,2,1642,11457,0
271,2,TANK,15,3,6,8631,339,6434
271,2,DAMAGE,3,0,9,5022,354,14
271,2,DAMAGE,13,2,8,9263,0,0
271,2,SUPPORT,3,4,4,2843,5664,372
271,2,SUPPORT,6,5,7,4543,7838,0
272,1,TANK,26,13,6,11387,0,6307
272,1,DAMAGE,23,1,5,6387,0,0
272,1,DAMAGE,20,1,8,10129,1755,0
272,1,SUPPORT,15,13,6,5662,6470,707
272,1,SUPPORT,18,16,1,4901,9205,1577
272,2,TANK,18,3,6,11856,0,14806
272,2,DAMAGE,13,0,6,8005,0,1821
272,2,DAMAGE,14,0,7,10377,0,89
272,2,SUPPORT,8,11,8,3117,7560,708
272,2,SUPPORT,8,12,7,2119,12592,200
273,1,TANK,21,5,5,11559,0,15594
273,1,DAMAGE,17,1,10,9205,646,145
273,1,DAMAGE,19,1,10,10040,0,0
273,1,SUPPORT,8,14,6,2315,9726,671
273,1,SUPPORT,9,12,6,4428,9027,1054
273,2,TANK,24,11,8,11545,0,9993
273,2,DAMAGE,22,0,7,9248,67,2184
273,2,DAMAGE,25,0,6,9877,1545,0
273,2,SUPPORT,13,12,7,3977,7723,0
273,2,SUPPORT,7,14,6,1958,10770,878
274,1,TANK,26,10,2,4936,0,6027
274,1,DAMAGE,24,2,1,8561,241,915
274,1,DAMAGE,19,4,2,8155,0,0
274,1,SUPPORT,7,15,2,1425,4860,708
274,1,SUPPORT,1,16,3,268,7387,0
274,2,TANK,5,1,5,6063,0,5142
274,2,DAMAGE,4,0,6,5138,162,0
274,2,DAMAGE,5,1,8,5348,24,1259
274,2,SUPPORT,6,4,7,2788,5941,0
274,2,SUPPORT,2,2,6,1664,4774,0
275,1,TANK,42,8,9,15957,368,9703
275,1,DAMAGE,34,0,11,13600,0,2080
275,1,DAMAGE,36,4,7,15495,0,122
275,1,SUPPORT,33,29,2,8136,11184,257
275,1,SUPPORT,13,31,11,3221,11678,413
275,2,TANK,19,5,12,13021,187,13831
275,2,DAMAGE,26,2,10,11911,87,3069
275,2,DAMAGE,22,6,12,12664,1026,2716
275,2,SUPPORT,8,16,13,4018,10173,823
275,2,SUPPORT,15,16,11,5258,15921,0
276,1,TANK,31,13,5,11508,378,3885
276,1,DAMAGE,25,0,5,6604,0,0
276,1,DAMAGE,23,4,13,6325,0,9
276,1,SUPPORT,15,23,5,3362,6501,361
276,1,SUPPORT,16,21,7,4921,7069,1611
276,2,TANK,21,3,12,11310,0,13374
276,2,DAMAGE,17,0,14,8589,0,0
276,2,DAMAGE,15,3,10,6323,75,17
276,2,SUPPORT,8,12,13,4034,4996,289
276,2,SUPPORT,3,1,1,406,186,0
277,1,TANK,13,1,0,7117,242,5422
277,1,DAMAGE,10,0,1,2722,0,0
277,1,DAMAGE,12,3,1,2763,0,0
277,1,SUPPORT,3,8,1,1785,4185,307
277,1,SUPPORT,8,14,0,2550,4369,0
277,2,TANK,1,1,5,3797,0,4887
277,2,DAMAGE,1,0,4,2343,0,1092
277,2,DAMAGE,3,1,2,3498,611,0
277,2,SUPPORT,1,1,4,1316,4451,370
277,2,SUPPORT,1,1,4,1406,3038,0
278,1,TANK,28,3,11,16982,0,24614
278,1,DAMAGE,41,7,7,19583,0,0
278,1,DAMAGE,26,3,20,15165,1377,2814
278,1,SUPPORT,25,18,14,10937,15317,0
278,1,SUPPORT,12,43,4,3907,20015,0
278,2,TANK,25,7,10,14588,99,7786
278,2,DAMAGE,29,4,13,18468,0,1674
278,2,DAMAGE,22,3,14,13580,0,435
278,2,SUPPORT,16,24,10,6402,17196,714
278,2,SUPPORT,32,19,17,14246,7173,0
279,1,TANK,32,5,5,14708,0,19930
279,1,DAMAGE,28,2,8,12440,548,662
279,1,DAMAGE,15,2,8,9566,1265,0
279,1,SUPPORT,11,11,10,3310,7797,926
279,1,SUPPORT,9,22,9,3591,14055,518
279,2,TANK,28,9,6,16891,1514,8686
279,2,DAMAGE,27,0,6,10733,0,0
279,2,DAMAGE,22,3,9,8866,306,242
279,2,SUPPORT,8,10,12,5440,7679,296
279,2,SUPPORT,4,17,9,2069,10483,395
280,1,TANK,20,6,3,5592,4502,3416
280,1,DAMAGE,24,11,2,9419,0,0
280,1,DAMAGE,24,1,5,6553,96,0
280,1,SUPPORT,13,9,6,4976,4187,155
280,1,SUPPORT,8,15,2,3320,7823,0
280,2,TANK,8,0,5,7461,0,9982
280,2,DAMAGE,8,0,9,7083,491,0
280,2,DAMAGE,10,1,10,5351,0,0
280,2,SUPPORT,5,5,10,3450,4216,38
280,2,SUPPORT,8,2,10,3553,6848,0
281,1,TANK,30,13,0,16458,0,14351
281,1,DAMAGE,24,0,6,13686,0,111
281,1,DAMAGE,21,6,10,8746,147,224
281,1,SUPPORT,4,21,4,1418,13542,0
281,1,SUPPORT,10,22,3,5640,10188,0
281,2,TANK,8,2,7,11767,2034,11377
281,2,DAMAGE,15,0,15,8559,476,44
281,2,DAMAGE,13,0,3,9492,0,1405
281,2,SUPPORT,6,6,7,5018,9020,0
281,2,SUPPORT,3,7,9,2942,10824,319
282,1,TANK,19,8,0,7179,0,10085
282,1,DAMAGE,11,2,6,5240,526,657
282,1,DAMAGE,19,1,4,7406,0,997
282,1,SUPPORT,15,9,3,5352,8289,0
282,1,SUPPORT,3,10,3,1357,9317,297
282,2,TANK,7,0,7,7747,0,7186
282,2,DAMAGE,7,1,3,9659,0,0
282,2,DAMAGE,11,0,6,6769,0,919
282,2,SUPPORT,6,6,5,3118,6317,0
282,2,SUPPORT,2,7,4,825,8391,36
283,1,TANK,40,21,1,13935,0,16631
283,1,DAMAGE,30,0,10,13609,46,898
283,1,DAMAGE,18,0,10,9162,0,185
283,1,SUPPORT,20,38,7,4340,14523,5146
283,1,SUPPORT,20,31,6,3471,17020,1368
283,2,TANK,11,5,10,15939,326,9853
283,2,DAMAGE,15,0,12,10208,0,3805
283,2,DAMAGE,23,0,11,16090,0,114
283,2,SUPPORT,4,15,10,3248,9598,166
283,2,SUPPORT,14,19,10,8262,11506,3191
284,1,TANK,21,4,2,10452,0,11473
284,1,DAMAGE,15,5,3,7354,0,0
284,1,DAMAGE,15,0,3,7589,0,0
284,1,SUPPORT,7,10,5,3016,5951,544
284,1,SUPPORT,7,13,4,3851,7487,663
284,2,TANK,10,5,4,7264,5,5440
284,2,DAMAGE,6,0,6,6152,0,306
284,2,DAMAGE,10,1,7,6642,0,270
284,2,SUPPORT,3,5,7,1275,5436,0
284,2,SUPPORT,4,7,7,2490,6884,2060
285,1,TANK,20,1,1,11620,0,6147
285,1,DAMAGE,11,0,3,2670,0,0
285,1,DAMAGE,15,2,5,7114,143,206
285,1,SUPPORT,6,15,2,1867,9928,622
285,1,SUPPORT,6,8,3,3609,6011,105
285,2,TANK,2,0,5,9332,172,4321
285,2,DAMAGE,8,0,5,6340,0,806
285,2,DAMAGE,9,0,5,5497,0,1345
285,2,SUPPORT,1,2,5,1061,7166,392
285,2,SUPPORT,3,4,6,2218,6067,0
286,1,TANK,45,8,4,14464,0,23424
286,1,DAMAGE,32,2,10,12355,957,90
286,1,DAMAGE,29,1,9,11180,0,0
286,1,SUPPORT,16,33,9,4305,11465,0
286,1,SUPPORT,17,28,8,4957,8771,1219
286,2,TANK,21,4,11,12266,462,6109
286,2,DAMAGE,28,3,9,11403,2365,1887
286,2,DAMAGE,19,3,12,12347,1249,0
286,2,SUPPORT,5,14,14,2614,8438,637
286,2,SUPPORT,8,17,13,3496,9104,3538
287,1,TANK,16,2,0,6008,0,6982
287,1,DAMAGE,18,1,2,5488,204,49
287,1,DAMAGE,4,0,4,2869,694,0
287,1,SUPPORT,5,2,3,1476,3464,79
287,1,SUPPORT,5,9,2,1528,3755,745
287,2,TANK,8,1,5,4743,0,5609
287,2,DAMAGE,5,0,5,3525,638,0
287,2,DAMAGE,7,2,6,3962,11,0
287,2,SUPPORT,6,2,3,2160,2965,0
287,2,SUPPORT,1,6,4,204,4320,0
288,1,TANK,19,4,5,8187,0,5583
288,1,DAMAGE,22,1,5,5663,0,0
288,1,DAMAGE,20,2,7,9916,2001,0
288,1,SUPPORT,16,15,3,4296,8925,385
288,1,SUPPORT,19,11,6,5992,6740,552
288,2,TANK,18,3,6,9887,0,14080
288,2,DAMAGE,11,2,8,7290,888,1875
288,2,DAMAGE,13,0,7,8020,0,54
288,2,SUPPORT,13,9,7,6102,8277,0
288,2,SUPPORT,8,11,8,2402,8244,0
289,1,TANK,31,4,6,16242,0,22411
289,1,DAMAGE,30,6,6,15608,0,0
289,1,DAMAGE,34,4,6,16219,0,294
289,1,SUPPORT,8,25,7,1695,13339,767
289,1,SUPPORT,18,13,7,3377,10081,0
289,2,TANK,14,6,10,8357,0,14073
289,2,DAMAGE,19,0,14,11045,1454,924
289,2,DAMAGE,17,1,9,13937,1210,0
289,2,SUPPORT,12,14,7,7237,12463,2769
289,2,SUPPORT,7,6,11,4083,11080,459
290,1,TANK,19,11,3,8783,0,17238
290,1,DAMAGE,19,2,9,10958,0,0
290,1,DAMAGE,27,3,4,14615,0,0
290,1,SUPPORT,8,3,6,6028,9502,0
290,1,SUPPORT,10,6,7,4942,7322,0
290,2,TANK,12,1,6,10194,0,13539
290,2,DAMAGE,11,0,10,8942,467,147
290,2,DAMAGE,11,3,12,6593,415,0
290,2,SUPPORT,5,7,4,2534,13197,689
290,2,SUPPORT,3,6,7,3790,9426,2477
291,1,TANK,4,2,0,1722,0,1385
291,1,DAMAGE,8,0,0,2004,0,0
291,1,DAMAGE,9,0,0,3412,472,0
291,1,SUPPORT,0,5,0,467,2389,0
291,1,SUPPORT,3,2,2,2077,1308,0
291,2,TANK,0,0,3,1699,0,1393
291,2,DAMAGE,1,0,1,1888,391,0
291,2,DAMAGE,0,0,4,1198,0,300
291,2,SUPPORT,1,1,2,784,2342,104
291,2,SUPPORT,1,2,2,120,2058,0
292,1,TANK,24,6,2,7422,0,2986
292,1,DAMAGE,24,0,1,4559,0,0
