INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT
290,1,DAMAGE,9,2,8,5294,133,0
290,1,DAMAGE,4,0,7,4336,0,27
290,1,SUPPORT,4,5,8,3257,4665,596
290,1,SUPPORT,5,6,8,2862,6076,0
290,2,TANK,22,9,4,9978,0,5809
290,2,DAMAGE,21,0,2,8176,0,1573
290,2,DAMAGE,16,3,1,7419,0,0
290,2,SUPPORT,6,11,3,754,7229,233
290,2,SUPPORT,7,20,2,2082,8502,0
291,1,TANK,10,0,6,7924,0,10147
291,1,DAMAGE,6,1,6,6696,0,0
291,1,DAMAGE,8,0,8,4385,0,192
291,1,SUPPORT,6,9,7,1866,4993,494
291,1,SUPPORT,9,5,5,3528,5452,260
291,2,TANK,23,5,2,8585,0,10127
291,2,DAMAGE,20,0,2,5939,0,0
291,2,DAMAGE,16,4,5,5624,1678,987
291,2,SUPPORT,9,15,2,3288,7864,958
291,2,SUPPORT,13,12,4,2775,4771,576
292,1,TANK,5,2,3,4190,0,2808
292,1,DAMAGE,19,0,6,11235,0,752
292,1,DAMAGE,19,7,9,9863,0,170
292,1,SUPPORT,9,7,11,5078,5974,66
292,1,SUPPORT,12,18,7,4338,11789,239
292,2,TANK,28,5,4,13026,0,18295
292,2,DAMAGE,22,1,11,11087,17,871
292,2,DAMAGE,25,0,4,9127,0,0
292,2,SUPPORT,0,20,8,334,13721,0
292,2,SUPPORT,11,13,6,5291,8923,260
293,1,TANK,15,3,3,6266,0,11930
293,1,DAMAGE,15,7,11,5496,0,0
293,1,DAMAGE,14,2,9,8203,0,0
293,1,SUPPORT,0,17,6,250,7352,0
293,1,SUPPORT,8,14,7,1679,6558,353
293,2,TANK,19,0,3,8582,0,6487
293,2,DAMAGE,15,0,8,5729,0,80
293,2,DAMAGE,13,1,7,6554,456,0
293,2,SUPPORT,5,3,7,5320,3367,0
293,2,SUPPORT,10,6,5,2096,3903,72
294,1,TANK,22,4,8,17285,7860,5249
294,1,DAMAGE,18,5,7,19710,924,0
294,1,DAMAGE,26,3,6,13507,0,0
294,1,SUPPORT,6,27,7,1927,16570,0
294,1,SUPPORT,18,11,8,9070,9354,454
294,2,TANK,16,3,10,18012,2639,11152
294,2,DAMAGE,13,3,11,10101,318,1368
294,2,DAMAGE,24,3,5,15228,0,170
294,2,SUPPORT,19,10,9,8177,11322,0
294,2,SUPPORT,4,8,9,3087,14263,977
295,1,TANK,10,1,11,5172,0,7495
295,1,DAMAGE,13,0,9,5306,0,554
295,1,DAMAGE,11,2,11,7034,1097,0
295,1,SUPPORT,5,11,5,2549,5036,487
295,1,SUPPORT,8,8,3,2328,5835,292
295,2,TANK,26,6,2,8668,0,4968
295,2,DAMAGE,24,0,2,8597,0,254
295,2,DAMAGE,20,0,7,6006,0,1151
295,2,SUPPORT,15,14,7,3530,3807,621
295,2,SUPPORT,11,21,3,3141,6162,284
296,1,TANK,14,4,6,8975,287,5092
296,1,DAMAGE,19,7,4,8222,0,0
296,1,DAMAGE,15,0,9,5561,0,735
296,1,SUPPORT,14,10,8,4412,5940,0
296,1,SUPPORT,11,7,6,3451,6870,0
296,2,TANK,18,0,4,7936,0,7105
296,2,DAMAGE,17,0,7,6773,0,751
296,2,DAMAGE,20,6,5,7120,1385,3727
296,2,SUPPORT,8,14,4,2807,7760,1671
296,2,SUPPORT,14,17,5,5232,8504,30
297,1,TANK,10,1,5,5766,0,9771
297,1,DAMAGE,7,0,8,4280,885,535
297,1,DAMAGE,4,0,5,3826,0,38
297,1,SUPPORT,6,4,8,2145,3499,0
297,1,SUPPORT,0,6,3,1195,4601,1944
297,2,TANK,21,7,1,4988,0,6193
297,2,DAMAGE,11,0,4,3563,0,0
297,2,DAMAGE,17,0,3,5858,0,418
297,2,SUPPORT,22,8,1,6574,4744,311
297,2,SUPPORT,1,8,5,748,4130,178
298,1,TANK,21,8,10,11208,2617,8184
298,1,DAMAGE,20,0,11,9138,1095,90
298,1,DAMAGE,25,7,13,10915,418,0
298,1,SUPPORT,11,9,9,3382,8596,611
298,1,SUPPORT,14,7,10,5640,7044,0
298,2,TANK,28,7,10,12977,0,11981
298,2,DAMAGE,28,5,9,10288,127,901
298,2,DAMAGE,26,0,9,9522,0,220
298,2,SUPPORT,21,17,6,5394,10537,308
298,2,SUPPORT,10,12,9,4934,8013,110
299,1,TANK,25,6,8,11276,0,7721
299,1,DAMAGE,25,0,4,7528,0,0
299,1,DAMAGE,17,2,11,12213,0,288
299,1,SUPPORT,12,13,12,2946,8467,1382
299,1,SUPPORT,16,24,9,6181,14934,0
299,2,TANK,29,5,8,12875,98,13387
299,2,DAMAGE,28,0,7,12405,1468,90
299,2,DAMAGE,25,5,5,7763,89,196
299,2,SUPPORT,27,19,6,7477,11826,0
299,2,SUPPORT,8,17,10,3434,8847,486
300,1,TANK,13,3,2,7719,0,10963
300,1,DAMAGE,9,1,7,4328,70,0
300,1,DAMAGE,4,0,10,5910,845,149
300,1,SUPPORT,6,4,7,4738,7087,358
300,1,SUPPORT,2,12,8,1360,7392,0
300,2,TANK,23,8,2,10991,0,6197
300,2,DAMAGE,11,1,5,8849,0,0
300,2,DAMAGE,13,0,6,5569,387,232
300,2,SUPPORT,10,15,3,2747,6163,230
300,2,SUPPORT,11,13,3,2717,7885,0
301,1,TANK,1,0,5,4088,0,6811
301,1,DAMAGE,0,0,4,2213,762,635
301,1,DAMAGE,2,0,4,3504,0,0
301,1,SUPPORT,1,2,3,1082,3753,251
301,1,SUPPORT,0,2,3,613,4317,0
301,2,TANK,10,3,1,4400,0,8231
301,2,DAMAGE,14,2,1,3816,0,0
301,2,DAMAGE,12,2,1,5248,0,0
301,2,SUPPORT,9,7,0,3793,2973,0
301,2,SUPPORT,1,5,0,253,4944,529
302,1,TANK,28,9,4,13542,0,14422
302,1,DAMAGE,15,6,3,6984,0,0
302,1,DAMAGE,26,1,5,10154,917,5742
302,1,SUPPORT,9,18,5,2179,12018,0
302,1,SUPPORT,16,19,6,5715,8467,1224
302,2,TANK,10,2,8,9646,0,11107
302,2,DAMAGE,12,0,7,7159,1142,18
302,2,DAMAGE,12,0,7,9795,900,561
302,2,SUPPORT,4,11,8,2827,5894,707
302,2,SUPPORT,7,12,7,5672,10010,4006
303,1,TANK,8,1,11,6580,2018,5982
303,1,DAMAGE,12,5,6,10110,174,1284
303,1,DAMAGE,7,1,8,8494,241,430
303,1,SUPPORT,7,10,5,2106,8087,2128
303,1,SUPPORT,7,6,8,3157,10154,931
303,2,TANK,16,5,5,10884,0,13116
303,2,DAMAGE,27,2,2,15119,0,0
303,2,DAMAGE,20,5,5,11205,0,178
303,2,SUPPORT,6,7,3,3140,7454,0
303,2,SUPPORT,7,21,3,2368,8759,687
304,1,TANK,16,3,5,11642,0,15849
304,1,DAMAGE,12,2,12,8534,0,421
304,1,DAMAGE,11,1,10,7216,0,234
304,1,SUPPORT,8,8,5,4286,4820,548
304,1,SUPPORT,6,14,9,1415,11795,0
304,2,TANK,27,5,4,11356,0,15258
304,2,DAMAGE,20,0,8,9663,928,276
304,2,DAMAGE,17,5,5,9389,0,0
304,2,SUPPORT,6,13,4,3610,10529,1852
304,2,SUPPORT,12,14,4,5255,8803,493
305,1,TANK,18,2,7,6628,468,4687
305,1,DAMAGE,9,0,6,5715,0,0
305,1,DAMAGE,10,2,9,4359,0,0
305,1,SUPPORT,21,9,9,7123,4094,0
305,1,SUPPORT,7,12,7,2058,6773,212
305,2,TANK,21,3,5,7279,183,4099
305,2,DAMAGE,24,2,6,7715,0,33
305,2,DAMAGE,17,6,9,5494,454,0
305,2,SUPPORT,12,12,4,4629,5916,420
305,2,SUPPORT,11,18,4,2636,6394,0
306,1,TANK,15,3,7,8313,536,5024
306,1,DAMAGE,16,1,10,5964,552,0
306,1,DAMAGE,15,0,7,5476,0,415
306,1,SUPPORT,9,3,2,2718,4254,0
306,1,SUPPORT,7,15,10,2500,3961,0
306,2,TANK,22,1,4,8076,0,7813
306,2,DAMAGE,17,2,5,6729,0,84
306,2,DAMAGE,17,1,8,6122,0,555
306,2,SUPPORT,7,10,5,2862,5588,0
306,2,SUPPORT,12,15,4,2228,7974,546
307,1,TANK,10,2,5,6029,0,9015
307,1,DAMAGE,11,4,6,3867,131,0
307,1,DAMAGE,7,2,9,5314,0,214
307,1,SUPPORT,3,6,7,1257,3367,1592
307,1,SUPPORT,7,7,5,2050,4689,0
307,2,TANK,19,3,4,5051,4,2447
307,2,DAMAGE,18,2,3,6525,0,1011
307,2,DAMAGE,20,0,3,4706,0,0
307,2,SUPPORT,10,13,4,2469,4808,0
307,2,SUPPORT,11,8,4,2397,2158,938
308,1,TANK,12,1,10,14447,1798,7832
308,1,DAMAGE,12,0,8,7301,0,0
308,1,DAMAGE,16,1,13,12237,0,1182
308,1,SUPPORT,3,15,9,411,17550,0
308,1,SUPPORT,6,12,10,3666,13070,576
308,2,TANK,31,12,2,17294,0,6921
308,2,DAMAGE,30,0,9,13396,235,124
308,2,DAMAGE,28,6,6,12635,0,85
308,2,SUPPORT,12,33,3,4438,13259,0
308,2,SUPPORT,16,22,7,5754,11992,467
309,1,TANK,21,6,6,9347,0,18153
309,1,DAMAGE,22,1,11,10524,752,3029
309,1,DAMAGE,28,0,12,12315,221,286
309,1,SUPPORT,19,20,8,8236,11448,1031
309,1,SUPPORT,6,13,11,1854,10386,562
309,2,TANK,34,4,7,12506,527,7020
309,2,DAMAGE,26,0,11,12606,333,780
309,2,DAMAGE,22,4,9,10918,0,299
309,2,SUPPORT,7,15,9,4818,5721,1049
309,2,SUPPORT,15,19,6,4411,10712,0
310,1,TANK,19,4,9,12136,396,17135
310,1,DAMAGE,21,3,6,12453,0,0
310,1,DAMAGE,30,0,8,13175,0,1107
310,1,SUPPORT,9,18,13,3913,14096,16
310,1,SUPPORT,18,14,12,9313,11619,1017
310,2,TANK,31,11,6,16760,0,10542
310,2,DAMAGE,22,6,10,13776,387,117
310,2,DAMAGE,25,4,12,11872,459,3458
310,2,SUPPORT,13,24,7,4920,15437,532
310,2,SUPPORT,13,22,10,4678,12720,1045
311,1,TANK,26,4,8,10715,326,10933
311,1,DAMAGE,15,1,7,11429,757,0
311,1,DAMAGE,15,3,9,8526,0,47
311,1,SUPPORT,19,11,2,5779,9826,0
311,1,SUPPORT,14,12,7,6639,9268,2507
311,2,TANK,12,4,8,7486,1417,11660
311,2,DAMAGE,20,0,11,11851,0,688
311,2,DAMAGE,22,11,2,8869,806,0
311,2,SUPPORT,17,14,6,5705,10678,314
311,2,SUPPORT,16,17,8,6466,10064,0
312,1,TANK,7,2,5,5436,0,3040
312,1,DAMAGE,5,1,8,2705,0,54
312,1,DAMAGE,2,0,3,2306,748,944
312,1,SUPPORT,4,3,4,1691,3863,565
312,1,SUPPORT,3,3,7,1735,2537,1093
312,2,TANK,23,2,1,6881,20,2038
312,2,DAMAGE,15,7,2,3984,1459,2296
312,2,DAMAGE,8,0,6,2845,0,0
312,2,SUPPORT,15,11,1,2169,3580,0
312,2,SUPPORT,12,13,2,2590,2881,351
313,1,TANK,13,0,13,11491,0,16282
313,1,DAMAGE,12,0,10,12862,0,810
313,1,DAMAGE,17,2,10,11881,74,4182
313,1,SUPPORT,8,13,7,6039,11785,1128
313,1,SUPPORT,9,8,4,4268,9268,2163
313,2,TANK,30,10,7,13327,1358,8513
313,2,DAMAGE,19,2,4,11469,0,37
313,2,DAMAGE,19,0,5,10932,1401,623
313,2,SUPPORT,15,20,8,4313,10302,0
313,2,SUPPORT,20,18,4,4111,13049,1015
314,1,TANK,0,0,4,1830,0,6954
314,1,DAMAGE,1,0,7,2293,391,1547
314,1,DAMAGE,0,0,7,3079,0,2291
314,1,SUPPORT,0,0,6,719,4145,144
314,1,SUPPORT,0,0,4,976,2044,0
314,2,TANK,15,6,0,4814,0,3425
314,2,DAMAGE,11,1,1,5751,0,0
314,2,DAMAGE,11,1,0,3249,0,597
314,2,SUPPORT,7,8,0,1359,3198,0
314,2,SUPPORT,18,2,0,5266,2974,0
315,1,TANK,21,0,7,17503,0,19916
315,1,DAMAGE,12,6,10,8754,2148,4396
315,1,DAMAGE,26,2,10,21585,0,522
315,1,SUPPORT,13,16,9,7653,13828,0
315,1,SUPPORT,10,16,8,4460,12595,919
315,2,TANK,21,4,11,18136,1485,12802
315,2,DAMAGE,27,4,7,15627,891,0
315,2,DAMAGE,22,0,5,15336,0,2115
315,2,SUPPORT,5,13,6,3003,17439,419
315,2,SUPPORT,17,21,10,8013,14832,2787
316,1,TANK,22,4,4,8807,0,18795
316,1,DAMAGE,19,1,9,8971,0,0
316,1,DAMAGE,16,4,12,9065,439,0
316,1,SUPPORT,8,15,7,4883,8814,500
316,1,SUPPORT,14,24,5,7478,9561,0
316,2,TANK,19,3,6,10155,0,6343
316,2,DAMAGE,13,1,7,8748,478,0
316,2,DAMAGE,19,1,9,9269,107,851
316,2,SUPPORT,12,7,4,3952,14867,0
316,2,SUPPORT,11,11,7,3376,7930,817
317,1,TANK,23,5,11,14523,0,15025
317,1,DAMAGE,18,4,10,11272,0,0
317,1,DAMAGE,29,5,13,11682,9,759
317,1,SUPPORT,11,11,10,5603,14492,0
317,1,SUPPORT,12,24,9,8314,10792,2112
317,2,TANK,34,12,8,16642,0,14740
317,2,DAMAGE,27,5,8,15889,471,0
317,2,DAMAGE,29,4,8,10676,473,1991
317,2,SUPPORT,11,30,6,2844,16996,1774
317,2,SUPPORT,24,17,7,5977,9036,93
318,1,TANK,14,1,5,9646,996,3676
318,1,DAMAGE,7,0,9,5230,39,331
318,1,DAMAGE,8,2,7,6237,446,152
318,1,SUPPORT,7,9,2,2179,8730,1683
318,1,SUPPORT,7,9,7,2173,6165,1029
318,2,TANK,18,4,3,6538,0,4045
318,2,DAMAGE,18,5,4,7269,525,2585
318,2,DAMAGE,15,0,3,6964,0,1022
318,2,SUPPORT,10,18,4,1673,8394,0
318,2,SUPPORT,19,13,3,7711,7708,0
319,1,TANK,19,5,3,8971,0,12082
319,1,DAMAGE,17,2,8,8927,1261,123
319,1,DAMAGE,21,0,7,8250,0,1592
319,1,SUPPORT,11,10,9,4416,7611,1362
319,1,SUPPORT,13,13,8,7720,7186,0
319,2,TANK,15,3,8,11282,776,5960
319,2,DAMAGE,20,2,9,8493,1782,0
319,2,DAMAGE,18,4,6,6740,62,0
319,2,SUPPORT,17,13,6,3676,8174,47
319,2,SUPPORT,10,21,6,5151,9646,2288
320,1,TANK,34,9,12,11038,0,12134
320,1,DAMAGE,30,2,6,9248,924,2217
320,1,DAMAGE,30,3,12,13772,802,12145
320,1,SUPPORT,22,21,9,5657,8655,1123
320,1,SUPPORT,14,27,13,2681,12848,0
320,2,TANK,25,7,11,12716,0,5536
320,2,DAMAGE,26,5,13,11540,1314,0
320,2,DAMAGE,24,0,12,13918,811,0
320,2,SUPPORT,18,19,9,3767,8856,0
320,2,SUPPORT,20,16,9,10046,9189,1016
321,1,TANK,14,5,12,16483,3100,9372
321,1,DAMAGE,19,4,13,12755,0,0
321,1,DAMAGE,20,1,9,11060,0,2573
321,1,SUPPORT,14,10,7,4483,11557,2495
321,1,SUPPORT,9,14,10,4173,10854,659
321,2,TANK,32,12,6,14178,0,9607
321,2,DAMAGE,24,0,7,5933,0,0
321,2,DAMAGE,28,2,9,13759,0,688
321,2,SUPPORT,27,23,7,13034,12264,0
321,2,SUPPORT,11,25,8,3029,15420,156
322,1,TANK,15,2,5,10062,1193,11270
322,1,DAMAGE,11,4,11,7468,143,24
322,1,DAMAGE,17,4,9,7536,0,0
322,1,SUPPORT,9,6,12,3347,5022,974
322,1,SUPPORT,6,10,11,1321,8488,221
322,2,TANK,17,2,6,9162,0,13640
322,2,DAMAGE,33,2,6,14584,0,1374
322,2,DAMAGE,22,3,6,10960,0,0
322,2,SUPPORT,3,21,7,2578,9034,0
322,2,SUPPORT,13,19,3,3627,7147,180
323,1,TANK,15,3,7,9931,300,10091
323,1,DAMAGE,19,1,3,9342,0,0
323,1,DAMAGE,16,0,11,8666,1268,0
323,1,SUPPORT,13,19,6,4828,9819,2474
323,1,SUPPORT,15,13,6,4734,11521,0
323,2,TANK,21,9,6,9613,0,9460
323,2,DAMAGE,18,7,9,10855,176,2902
323,2,DAMAGE,19,1,7,11866,1273,0
323,2,SUPPORT,15,3,8,4196,8377,640
323,2,SUPPORT,10,13,5,3739,7618,0
324,1,TANK,22,4,7,16265,850,14560
324,1,DAMAGE,26,4,14,17997,0,0
324,1,DAMAGE,15,3,19,10770,765,0
324,1,SUPPORT,17,14,6,9291,11247,2884
324,1,SUPPORT,12,15,10,5695,13037,1326
324,2,TANK,31,5,9,16031,196,11596
324,2,DAMAGE,23,8,8,14937,337,196
324,2,DAMAGE,27,3,11,17039,333,2207
324,2,SUPPORT,16,28,6,7541,19754,1055
324,2,SUPPORT,14,24,7,6026,15636,1705
325,1,TANK,13,3,7,10990,1028,11496
325,1,DAMAGE,8,1,14,7617,1000,335
325,1,DAMAGE,10,3,8,9384,0,0
325,1,SUPPORT,7,9,8,4403,8610,734
325,1,SUPPORT,6,4,9,3249,7722,0
325,2,TANK,29,7,4,12338,0,6700
325,2,DAMAGE,20,2,5,11065,0,0
325,2,DAMAGE,14,0,7,7161,0,1260
325,2,SUPPORT,19,26,2,6315,10475,4428
325,2,SUPPORT,10,20,2,3459,10430,420
326,1,TANK,14,4,6,6111,276,3489
326,1,DAMAGE,12,0,2,5066,0,0
326,1,DAMAGE,12,0,9,8943,319,0
326,1,SUPPORT,9,9,6,3307,3694,0
326,1,SUPPORT,6,8,6,2756,5597,1104
326,2,TANK,17,0,1,5549,414,4133
326,2,DAMAGE,11,0,7,6819,0,0
326,2,DAMAGE,18,0,5,6856,901,0
326,2,SUPPORT,7,13,4,2038,6690,463
326,2,SUPPORT,7,12,5,1865,8026,0
327,1,TANK,16,4,10,8841,0,22326
327,1,DAMAGE,37,6,9,16385,127,0
327,1,DAMAGE,31,9,13,18885,0,8
327,1,SUPPORT,19,23,6,7710,16053,5226
327,1,SUPPORT,19,17,6,8571,15234,575
327,2,TANK,19,5,11,18435,766,9402
327,2,DAMAGE,27,2,17,16041,0,2158
327,2,DAMAGE,25,1,22,14378,395,275
327,2,SUPPORT,5,25,5,1692,18693,0
327,2,SUPPORT,12,14,9,5849,11223,538
328,1,TANK,10,4,12,8121,0,7017
328,1,DAMAGE,13,1,4,9097,0,0
328,1,DAMAGE,16,5,12,6918,346,187
328,1,SUPPORT,9,11,8,3751,6183,870
328,1,SUPPORT,11,8,8,3657,11393,0
328,2,TANK,35,15,3,13239,0,5821
328,2,DAMAGE,23,2,7,6986,0,154
328,2,DAMAGE,29,9,4,9428,1751,2726
328,2,SUPPORT,11,17,5,2627,10484,727
328,2,SUPPORT,21,17,4,4638,6279,556
329,1,TANK,13,5,5,10175,2423,5991
329,1,DAMAGE,13,1,10,6922,0,24
329,1,DAMAGE,8,2,10,4380,0,0
329,1,SUPPORT,7,3,2,2601,7814,0
329,1,SUPPORT,4,6,8,3585,6630,438
329,2,TANK,20,5,5,12222,1611,9455
329,2,DAMAGE,23,1,5,10646,0,0
329,2,DAMAGE,11,1,7,6527,0,1274
329,2,SUPPORT,11,11,2,2315,5969,198
329,2,SUPPORT,5,14,4,2718,6546,0
330,1,TANK,3,1,9,6984,0,9904
330,1,DAMAGE,2,0,5,4460,0,0
330,1,DAMAGE,3,0,8,5801,0,0
330,1,SUPPORT,2,3,7,1787,7432,1218
330,1,SUPPORT,0,3,8,1053,9895,881
330,2,TANK,25,9,2,12400,0,8023
330,2,DAMAGE,24,0,2,7381,0,1178
330,2,DAMAGE,24,7,0,10423,0,0
330,2,SUPPORT,11,20,1,2751,9478,507
330,2,SUPPORT,11,18,0,3231,5171,0
331,1,TANK,6,2,6,4777,0,8468
331,1,DAMAGE,8,0,5,6984,1687,0
331,1,DAMAGE,4,0,3,2856,0,574
331,1,SUPPORT,4,7,6,1943,8963,0
331,1,SUPPORT,6,2,5,1246,5988,237
331,2,TANK,10,4,2,5390,0,7834
331,2,DAMAGE,15,2,1,7398,0,29
331,2,DAMAGE,16,0,4,5362,29,294
331,2,SUPPORT,9,16,1,2585,6775,76
331,2,SUPPORT,18,11,1,6027,5420,0
332,1,TANK,13,0,11,10020,0,16678
332,1,DAMAGE,12,0,13,7309,309,0
332,1,DAMAGE,11,0,14,10571,99,1944
332,1,SUPPORT,7,8,12,3631,5663,1631
332,1,SUPPORT,8,6,12,3752,8422,535
332,2,TANK,40,8,4,14349,0,11425
332,2,DAMAGE,22,4,6,9873,331,0
332,2,DAMAGE,30,0,7,12102,664,99
332,2,SUPPORT,20,15,5,5181,7303,758
332,2,SUPPORT,21,16,6,4596,7795,118
333,1,TANK,19,4,7,13416,0,12891
333,1,DAMAGE,17,5,7,9946,0,66
333,1,DAMAGE,15,0,9,9044,0,1528
333,1,SUPPORT,15,7,6,6262,9478,0
333,1,SUPPORT,1,16,4,327,11754,1473
333,2,TANK,14,6,4,10815,0,10085
333,2,DAMAGE,18,1,7,11315,358,66
333,2,DAMAGE,17,0,9,9601,351,1048
333,2,SUPPORT,14,16,4,3213,10639,347
333,2,SUPPORT,14,13,5,4496,13115,0
334,1,TANK,18,2,7,9103,0,17794
334,1,DAMAGE,16,0,1,7270,0,1578
334,1,DAMAGE,12,0,6,6404,877,37
334,1,SUPPORT,5,15,4,2409,7695,1690
334,1,SUPPORT,11,15,4,4406,7059,221
334,2,TANK,8,2,5,8587,0,6373
334,2,DAMAGE,19,0,2,12238,1673,535
334,2,DAMAGE,9,0,8,7016,528,128
334,2,SUPPORT,6,9,8,2059,6138,1797
334,2,SUPPORT,4,12,4,2166,8733,149
335,1,TANK,1,0,9,3062,26,3764
335,1,DAMAGE,1,0,6,2443,237,0
335,1,DAMAGE,1,0,7,3244,386,0
335,1,SUPPORT,2,1,1,1622,4955,1529
335,1,SUPPORT,0,0,6,305,4384,0
335,2,TANK,23,2,0,10100,0,2854
335,2,DAMAGE,16,3,0,5609,164,1173
335,2,DAMAGE,17,0,1,5546,205,0
335,2,SUPPORT,9,10,1,1590,2739,0
335,2,SUPPORT,9,15,0,450,4803,425
336,1,TANK,13,5,5,7937,722,3226
336,1,DAMAGE,17,0,5,6331,0,0
336,1,DAMAGE,5,0,7,7764,32,217
336,1,SUPPORT,5,7,5,2677,7060,307
336,1,SUPPORT,2,6,8,589,5930,0
336,2,TANK,23,4,3,8784,0,9717
336,2,DAMAGE,13,4,5,6034,0,0
336,2,DAMAGE,17,2,3,6822,435,2285
336,2,SUPPORT,5,13,4,2147,8127,323
336,2,SUPPORT,17,5,5,5135,6146,0
337,1,TANK,0,0,5,1700,0,6504
337,1,DAMAGE,1,0,3,1949,0,0
337,1,DAMAGE,0,0,1,185,151,2210
337,1,SUPPORT,1,0,1,361,1269,0
337,1,SUPPORT,1,0,3,1196,3211,563
337,2,TANK,9,5,0,3617,384,517
337,2,DAMAGE,6,0,1,3210,0,0
337,2,DAMAGE,11,0,0,2403,0,0
337,2,SUPPORT,2,6,0,353,1016,0
337,2,SUPPORT,6,6,0,1161,1772,0
338,1,TANK,17,2,10,13557,1887,4935
338,1,DAMAGE,17,0,5,8916,0,0
338,1,DAMAGE,14,0,8,9119,70,0
338,1,SUPPORT,9,11,8,3266,9539,519
338,1,SUPPORT,9,15,7,2914,12103,1429
338,2,TANK,21,7,6,13971,40,6586
338,2,DAMAGE,23,3,10,10994,812,852
338,2,DAMAGE,24,6,8,8605,540,0
338,2,SUPPORT,16,24,5,4485,8304,415
338,2,SUPPORT,12,18,5,4855,9178,3806
339,1,TANK,2,1,4,4374,0,4301
339,1,DAMAGE,3,0,5,4276,0,0
339,1,DAMAGE,4,0,5,1661,798,2620
339,1,SUPPORT,2,2,4,1755,2076,1042
339,1,SUPPORT,1,0,5,1467,3646,443
339,2,TANK,12,1,2,4677,113,1609
339,2,DAMAGE,12,2,1,4731,0,0
339,2,DAMAGE,9,0,1,3336,0,712
339,2,SUPPORT,3,7,1,2055,2911,63
339,2,SUPPORT,8,5,1,2942,3772,614
340,1,TANK,10,2,12,5689,0,11042
340,1,DAMAGE,7,1,3,4842,369,2425
340,1,DAMAGE,5,3,6,6541,0,963
340,1,SUPPORT,4,6,8,2610,4173,159
340,1,SUPPORT,4,6,6,2597,8832,374
340,2,TANK,16,6,2,6692,0,13388
340,2,DAMAGE,20,2,4,7563,0,0
340,2,DAMAGE,19,2,5,9738,165,223
340,2,SUPPORT,17,19,2,4458,5745,0
340,2,SUPPORT,17,13,2,3742,7916,997
341,1,TANK,21,3,6,13434,0,5772
341,1,DAMAGE,15,2,5,5564,0,0
341,1,DAMAGE,14,0,6,5812,0,660
341,1,SUPPORT,8,15,6,1808,8728,682
341,1,SUPPORT,11,17,6,1914,8280,0
341,2,TANK,19,8,5,9357,0,4323
341,2,DAMAGE,14,0,7,7070,0,1674
341,2,DAMAGE,11,1,8,9095,792,35
341,2,SUPPORT,8,14,6,4200,8576,872
341,2,SUPPORT,5,15,4,1612,7319,0
342,1,TANK,17,8,6,9158,2239,4251
342,1,DAMAGE,11,2,7,7129,0,1
342,1,DAMAGE,12,2,10,9354,668,1374
342,1,SUPPORT,13,11,3,6177,6507,2916
342,1,SUPPORT,8,9,7,3501,5906,593
342,2,TANK,16,3,6,11453,1677,11274
342,2,DAMAGE,17,2,6,7398,0,0
342,2,DAMAGE,19,3,5,5335,0,1184
342,2,SUPPORT,11,19,5,3711,9079,39
342,2,SUPPORT,10,7,4,5158,7576,1478
343,1,TANK,17,5,9,8307,0,8589
343,1,DAMAGE,13,0,16,6550,0,0
343,1,DAMAGE,12,1,10,5408,0,197
343,1,SUPPORT,8,7,11,4741,5277,1479
343,1,SUPPORT,10,7,13,4184,6613,0
343,2,TANK,38,5,5,12100,0,6352
343,2,DAMAGE,23,7,4,6535,0,25
343,2,DAMAGE,30,0,7,6849,1515,0
343,2,SUPPORT,19,25,5,5075,6483,308
343,2,SUPPORT,16,31,4,3184,9317,0
344,1,TANK,16,4,6,10029,0,6557
344,1,DAMAGE,20,8,5,7341,387,0
344,1,DAMAGE,19,6,6,8979,0,0
344,1,SUPPORT,7,8,6,4676,7286,690
344,1,SUPPORT,14,15,10,4687,4943,1139
344,2,TANK,15,2,3,8259,0,18903
344,2,DAMAGE,20,0,7,10038,0,2385
344,2,DAMAGE,12,2,5,7384,0,1250
344,2,SUPPORT,9,11,7,2266,8651,362
344,2,SUPPORT,2,23,6,110,14366,0
345,1,TANK,3,0,6,5760,0,4838
345,1,DAMAGE,9,0,4,6357,0,277
345,1,DAMAGE,6,5,3,5265,0,0
345,1,SUPPORT,5,8,3,3430,6110,0
345,1,SUPPORT,5,3,5,2507,6537,724
345,2,TANK,17,5,3,8871,0,5631
345,2,DAMAGE,10,1,4,6078,0,574
345,2,DAMAGE,14,0,1,5882,0,675
345,2,SUPPORT,1,16,2,80,8021,0
345,2,SUPPORT,5,15,2,2202,7540,0
346,1,TANK,5,0,5,2331,0,1973
346,1,DAMAGE,5,0,5,5559,0,0
346,1,DAMAGE,7,1,4,4346,0,1984
346,1,SUPPORT,4,3,5,2762,3091,38
346,1,SUPPORT,1,6,5,1882,3148,210
346,2,TANK,15,4,1,4939,0,7028
346,2,DAMAGE,8,1,3,4180,0,55
346,2,DAMAGE,13,0,3,6673,0,1394
346,2,SUPPORT,3,11,1,197,6235,0
346,2,SUPPORT,3,9,2,1846,6167,48
347,1,TANK,16,3,10,6585,0,13622
347,1,DAMAGE,19,0,4,6844,0,822
347,1,DAMAGE,17,1,8,9195,202,20
347,1,SUPPORT,20,6,12,9559,4996,0
347,1,SUPPORT,13,12,7,6362,8499,817
347,2,TANK,24,12,4,10308,109,5416
347,2,DAMAGE,25,0,6,8117,0,651
347,2,DAMAGE,19,0,8,7460,0,535
