INDEX,TEAM,ROLE,E,A,D,DMG,H,MIT,GAME
122,1,TANK,34,8,6,13643,0,5489,VICTORY
122,1,DAMAGE,46,5,5,15013,0,0,VICTORY
122,1,DAMAGE,31,6,9,14540,1488,0,VICTORY
122,1,SUPPORT,15,19,5,5904,11859,1576,VICTORY
122,1,SUPPORT,1,35,4,207,12230,0,VICTORY
122,2,TANK,17,2,11,11992,0,11640,DEFEAT
122,2,DAMAGE,17,0,10,10855,0,620,DEFEAT
122,2,DAMAGE,5,4,15,9080,1388,315,DEFEAT
122,2,SUPPORT,9,11,12,5927,14422,552,DEFEAT
122,2,SUPPORT,4,17,11,2552,13112,0,DEFEAT
123,1,TANK,14,2,0,4975,0,7369,VICTORY
123,1,DAMAGE,15,3,0,3841,0,0,VICTORY
123,1,DAMAGE,15,2,1,4095,529,0,VICTORY
123,1,SUPPORT,6,10,0,653,3983,207,VICTORY
123,1,SUPPORT,12,10,2,2043,2862,0,VICTORY
123,2,TANK,1,0,7,2545,0,2841,DEFEAT
123,2,DAMAGE,1,0,6,2070,296,1133,DEFEAT
123,2,DAMAGE,2,0,7,3088,121,103,DEFEAT
123,2,SUPPORT,1,2,1,1261,3617,753,DEFEAT
123,2,SUPPORT,0,1,2,0,3789,84,DEFEAT
124,1,TANK,29,9,7,17111,0,18302,VICTORY
124,1,DAMAGE,32,2,10,14287,0,0,VICTORY
124,1,DAMAGE,13,6,13,11221,0,0,VICTORY
124,1,SUPPORT,25,8,15,12416,9322,334,VICTORY
124,1,SUPPORT,3,31,5,446,19349,0,VICTORY
124,2,TANK,34,9,7,15597,1508,15282,DEFEAT
124,2,DAMAGE,28,1,12,14064,1339,238,DEFEAT
124,2,DAMAGE,29,1,13,12145,0,48,DEFEAT
124,2,SUPPORT,11,26,9,2798,16190,1352,DEFEAT
124,2,SUPPORT,4,24,8,743,20730,176,DEFEAT
