I,T,R,E,A,DE,DA,H,M
142,1,S,2,2,4,426,4195,506
142,2,T,7,3,1,3036,0,6105
142,2,D,13,0,1,5375,0,0
142,2,D,7,0,0,5814,0,528
142,2,S,6,7,1,2716,3420,0
142,2,S,4,5,2,1529,3878,21
143,1,T,15,7,13,13643,949,12374
143,1,D,23,0,8,13580,0,0
143,1,D,20,2,14,17458,994,2895
143,1,S,9,13,10,6972,12945,1082
143,1,S,16,13,12,9695,11636,1328
143,2,T,29,13,7,14946,0,11680
143,2,D,35,3,9,16363,0,1138
143,2,D,34,1,11,16405,501,895
143,2,S,34,30,3,6884,23327,0
143,2,S,17,25,5,4113,12779,1028
144,1,T,18,2,18,8030,377,5747
144,1,D,22,0,7,7938,0,0
144,1,D,29,2,11,17908,690,0
144,1,S,0,24,9,205,10836,0
144,1,S,22,17,11,7018,9719,0
144,2,T,32,6,7,13527,66,6421
144,2,D,38,8,8,14184,0,57
144,2,D,32,3,7,12317,0,0
144,2,S,8,31,7,1464,13362,107
144,2,S,17,27,8,5381,9416,0
145,1,T,12,2,9,5326,196,2619
145,1,D,10,0,4,5682,0,0
145,1,D,12,1,8,6961,0,317
145,1,S,10,7,9,4334,3408,225
145,1,S,3,4,5,1994,4545,284
145,2,T,24,6,4,10101,0,7397
145,2,D,18,11,5,5099,75,0
145,2,D,21,1,3,7243,0,234
145,2,S,6,13,5,1896,5611,603
145,2,S,0,15,5,260,6352,0
146,1,T,16,9,9,9024,679,5157
146,1,D,18,3,7,8023,0,0
146,1,D,22,0,6,9484,1914,80
146,1,S,19,19,6,8817,9020,0
146,1,S,7,18,4,3453,11020,1336
146,2,T,14,2,5,10015,121,12623
146,2,D,17,0,8,10365,904,0
146,2,D,17,0,8,11573,1418,449
146,2,S,10,14,6,7089,8900,418
146,2,S,18,21,4,2772,12728,0
147,1,T,14,2,7,11620,0,6170
147,1,D,11,2,6,4922,0,0
147,1,D,14,4,10,5703,0,0
147,1,S,4,9,10,3571,3635,0
147,1,S,7,10,8,1956,7184,0
147,2,T,16,5,5,7086,132,3214
147,2,D,22,2,4,6886,75,0
147,2,D,21,3,5,6621,72,0
147,2,S,25,16,4,4227,9855,0
147,2,S,13,13,4,3457,5683,406
148,1,T,6,1,5,5270,0,8953
148,1,D,12,0,3,5958,0,0
148,1,D,11,2,3,5137,76,1502
148,1,S,9,4,7,2787,4622,0
148,1,S,6,5,3,2475,4327,183
148,2,T,12,3,4,7591,224,3595
148,2,D,11,0,4,6734,868,0
148,2,D,10,0,4,4108,0,402
148,2,S,7,10,2,2439,4178,381
148,2,S,1,10,5,213,6374,0
149,1,T,20,3,9,10052,0,16257
149,1,D,23,0,6,8799,0,0
149,1,D,19,5,9,8372,65,0
149,1,S,0,17,9,0,11405,0
149,1,S,13,10,9,6436,9130,0
149,2,T,21,13,5,11143,0,9218
149,2,D,27,0,6,9188,0,552
149,2,D,26,1,5,11190,0,0
149,2,S,13,11,8,4069,8668,1256
149,2,S,21,18,8,4176,8831,0
150,1,T,12,3,9,5160,330,5364
150,1,D,12,0,5,4840,0,0
150,1,D,5,2,8,4212,0,0
150,1,S,12,0,4,6732,1497,0
150,1,S,3,8,5,1947,5890,511
150,2,T,19,8,4,4974,0,5369
150,2,D,24,0,3,7850,0,0
150,2,D,21,3,4,5706,0,308
150,2,S,15,19,2,3235,7544,1730
150,2,S,5,10,5,1317,5378,166
151,1,T,1,0,1,660,0,512
151,1,D,0,0,3,1185,0,0
151,1,D,0,0,0,52,0,0
151,1,S,0,0,1,339,1057,0
151,1,S,0,0,5,2734,278,0
151,2,T,3,1,1,442,0,474
151,2,D,8,0,0,3843,0,115
151,2,D,5,0,1,1015,0,0
151,2,S,0,5,0,0,1766,0
151,2,S,2,2,0,444,2004,0
152,1,T,32,3,11,16038,0,10480
152,1,D,31,0,5,14899,0,0
152,1,D,20,9,15,13586,360,0
152,1,S,22,28,4,9051,14519,0
152,1,S,15,16,9,5438,12033,954
152,2,T,26,8,8,10583,73,10282
152,2,D,34,3,9,14920,0,0
152,2,D,26,3,12,12347,1983,202
152,2,S,15,27,8,3986,11690,1860
152,2,S,24,16,8,8999,16130,0
153,1,T,24,2,10,10065,30,19366
153,1,D,21,0,7,11477,0,0
153,1,D,24,10,8,13613,459,0
153,1,S,13,22,14,5614,8978,716
153,1,S,18,8,13,9004,9312,0
153,2,T,32,7,7,15332,0,7742
153,2,D,21,2,11,11210,141,144
153,2,D,30,0,9,11834,499,1402
153,2,S,10,19,6,3850,15219,195
153,2,S,11,22,11,3333,10845,821
154,1,T,17,2,10,14882,0,22210
154,1,D,28,0,8,11672,0,0
154,1,D,25,6,14,10908,0,342
154,1,S,17,15,10,4108,10832,633
154,2,T,25,4,8,15664,0,15103
154,2,D,27,1,13,10733,0,0
154,2,D,32,1,10,15226,241,2464
154,2,S,17,16,8,7399,13218,0
154,2,S,11,18,8,2817,14082,2197
155,1,T,16,2,13,13474,0,20666
155,1,D,22,1,11,8683,0,0
155,1,D,19,3,13,8443,1435,0
155,1,S,15,15,10,4602,9688,629
155,1,S,20,16,6,10843,11392,776
155,2,T,27,10,9,13775,991,9294
155,2,D,23,4,11,13172,896,0
155,2,D,39,5,8,17721,0,0
155,2,S,2,39,7,380,18024,0
155,2,S,1,1,1,419,556,0
156,1,T,15,9,6,7357,0,7047
156,1,D,12,0,4,7192,0,0
156,1,D,12,5,6,6179,182,0
156,1,S,13,5,8,4759,6642,0
156,1,S,15,9,9,6272,6260,0
156,2,T,21,5,5,8795,452,5405
156,2,D,21,3,5,9010,0,107
156,2,D,15,4,8,9280,0,0
156,2,S,11,17,5,2201,10182,283
156,2,S,1,17,6,1932,7227,0
157,1,T,17,2,5,11429,0,6925
157,1,D,18,0,6,7319,0,0
157,1,D,14,6,8,5883,0,0
157,1,S,8,13,7,2365,7812,0
157,1,S,10,7,8,3096,6733,370
157,2,T,17,5,7,9708,295,3403
157,2,D,18,3,4,8939,426,0
157,2,D,16,0,7,7762,0,671
157,2,S,10,15,7,3495,5441,2322
157,2,S,10,12,6,2223,8307,0
158,1,T,21,7,14,27480,0,17393
158,1,D,23,0,14,16494,0,0
158,1,D,17,2,21,19178,441,557
158,1,S,7,14,13,6313,17042,496
158,1,S,11,17,20,8443,11484,402
158,2,T,49,9,6,22726,3048,11601
158,2,D,52,10,10,18075,1439,305
158,2,D,55,16,8,16100,234,267
158,2,S,17,31,10,6637,22492,1269
158,2,S,20,44,5,4272,26419,2105
159,1,T,21,14,13,16238,3107,9452
159,1,D,23,0,9,12894,0,0
159,1,D,21,7,10,15518,668,1928
159,1,S,12,20,8,4053,16563,1534
159,1,S,19,2,19,15946,4659,0
159,2,T,39,15,5,19234,2476,16004
159,2,D,39,0,10,14776,221,1179
159,2,D,28,7,9,13721,0,436
159,2,S,12,40,9,3697,20151,61
159,2,S,18,27,7,4787,20844,2374
160,1,T,7,1,9,10585,0,12280
160,1,D,13,0,3,8914,0,0
160,1,D,16,2,8,8498,0,38
160,1,S,7,11,10,3766,7909,2175
160,1,S,3,8,8,2673,11589,0
160,2,T,23,12,4,14988,2765,7142
160,2,D,23,3,5,5873,779,310
160,2,D,24,0,5,8605,0,0
160,2,S,24,10,4,6786,8198,1338
160,2,S,10,15,3,3082,7630,621
161,1,T,17,1,8,10522,0,7349
161,1,D,19,0,5,5939,0,0
161,1,D,18,1,8,7948,1794,0
161,1,S,10,19,8,4279,5250,0
161,1,S,12,17,5,2234,6969,1794
161,2,T,27,5,6,7522,13,5932
161,2,D,17,3,5,9082,0,108
161,2,D,21,9,7,7833,75,0
161,2,S,17,12,8,5038,7668,185
161,2,S,12,16,7,3754,6344,11
162,1,T,5,0,5,5960,116,14236
162,1,D,6,0,3,3192,0,0
162,1,D,7,0,6,8305,0,2553
162,1,S,7,5,6,4147,8003,115
162,1,S,0,8,6,0,7247,0
162,2,T,19,3,2,8808,0,9897
162,2,D,15,0,1,5897,103,922
162,2,D,20,0,2,9235,0,498
162,2,S,8,13,2,2297,6363,184
162,2,S,8,16,1,2055,8099,165
163,1,T,15,5,7,12149,1654,6378
163,1,D,15,0,2,9657,0,0
163,1,D,16,0,9,13511,139,1109
163,1,S,12,11,6,6011,11764,2761
163,1,S,5,14,8,2415,9690,0
163,2,T,21,9,4,11830,0,13885
163,2,D,21,0,7,10280,2334,0
163,2,D,25,1,4,12936,11,1189
163,2,S,20,19,4,7235,15813,0
163,2,S,5,23,6,900,9364,590
164,1,T,22,3,12,11355,0,15521
164,1,D,25,0,5,9143,0,0
164,1,D,21,3,14,12327,320,0
164,1,S,1,18,13,37,7267,0
164,1,S,9,13,9,3669,9501,1786
164,2,T,36,9,5,11799,225,5901
164,2,D,34,2,6,12777,0,741
164,2,D,24,4,9,8775,1370,0
164,2,S,17,20,6,4886,9986,181
164,2,S,10,25,10,1846,9095,606
165,1,T,13,5,12,8919,284,8728
165,1,D,15,4,11,11003,0,0
165,1,D,19,0,8,8063,0,0
165,1,S,9,7,15,8570,6808,660
165,1,S,1,13,8,20,10630,0
165,2,T,39,13,4,16938,3507,3031
165,2,D,26,2,4,10101,0,0
165,2,D,27,1,7,11426,0,1086
165,2,S,9,13,5,4491,6641,212
165,2,S,0,32,7,0,11745,0
166,1,T,10,4,6,7018,457,8245
166,1,D,11,0,4,5205,0,0
166,1,D,11,3,7,7140,375,0
166,1,S,8,7,2,3502,5917,0
166,1,S,8,11,3,2380,7479,359
166,2,T,9,2,6,6888,0,15084
166,2,D,8,3,0,5648,0,0
166,2,D,15,0,2,10041,1349,0
166,2,S,1,14,3,601,9386,1051
166,2,S,8,2,5,4325,3735,52
167,1,T,0,0,5,4851,0,3687
167,1,D,1,0,7,4600,232,0
167,1,D,1,0,1,2015,0,0
167,1,S,0,1,5,1898,6400,21
167,1,S,0,0,5,0,6634,0
167,2,T,16,5,0,6772,2130,409
167,2,D,14,1,0,7400,0,0
167,2,D,21,1,1,6532,0,1010
167,2,S,5,11,0,463,3907,126
167,2,S,3,14,0,1049,4923,0
168,1,T,15,2,12,8087,0,9201
168,1,D,23,0,5,8397,0,0
168,1,D,20,1,9,9507,0,138
168,1,S,16,6,10,4502,6603,0
168,1,S,3,11,10,2731,5278,762
168,2,T,27,5,4,8477,0,11584
168,2,D,17,2,12,6465,0,412
168,2,D,25,8,9,11887,0,0
168,2,S,14,13,9,3642,5747,0
168,2,S,19,19,9,3038,8156,0
169,1,T,9,2,11,5576,102,4403
169,1,D,10,0,9,10037,0,0
169,1,D,7,2,9,9122,0,2047
169,1,S,5,6,8,1675,10284,448
169,1,S,6,12,6,2296,11661,0
169,2,T,26,4,5,11141,0,10923
169,2,D,24,14,3,11687,0,0
169,2,D,30,6,6,11342,0,0
169,2,S,12,26,1,2720,13275,1057
169,2,S,13,27,1,4484,5814,0
170,1,T,30,6,11,12707,0,18723
170,1,D,39,4,9,14754,0,68
170,1,D,29,3,8,11427,35,745
170,1,S,15,27,3,3852,18017,689
170,1,S,19,33,6,7961,14454,0
170,2,T,25,8,12,18524,0,10983
170,2,D,16,0,11,11715,0,0
170,2,D,12,3,15,11143,70,127
170,2,S,5,14,9,2099,15546,1048
170,2,S,18,7,14,9674,7354,49
171,1,T,23,5,6,7206,98,4110
171,1,D,22,0,7,8259,0,798
171,1,D,17,3,9,7109,393,903
171,1,S,7,23,4,2410,8260,0
171,1,S,26,20,6,7408,7035,0
171,2,T,19,7,6,11523,419,6435
171,2,D,18,3,8,6748,0,84
171,2,D,19,0,7,7096,0,0
171,2,S,10,16,6,2380,7566,454
171,2,S,11,14,8,4057,7883,1961
172,1,T,5,3,5,7230,0,5495
172,1,D,8,1,9,4063,0,730
172,1,D,6,0,7,4188,0,0
172,1,S,5,3,4,1726,5389,47
172,1,S,2,2,7,1515,5492,304
172,2,T,16,3,2,7217,71,2672
172,2,D,15,1,2,6616,0,433
172,2,D,15,1,3,5552,0,1146
172,2,S,8,14,1,2696,4697,0
172,2,S,17,16,1,3673,5116,244
173,1,T,7,0,9,11260,843,11245
173,1,D,8,0,4,5451,0,0
173,1,D,8,0,10,6666,593,801
173,1,S,1,4,12,1248,8844,678
173,1,S,3,3,10,3973,6950,0
173,2,T,20,2,2,11746,0,16096
173,2,D,19,4,1,7752,184,84
173,2,D,27,2,5,13773,0,0
173,2,S,7,16,2,3192,8651,161
173,2,S,7,11,4,2108,11751,1103
174,1,T,11,3,5,5989,262,3050
174,1,D,8,0,9,8119,473,672
174,1,D,11,1,8,5433,340,0
174,1,S,6,8,5,3638,6053,568
174,1,S,2,10,6,2344,8615,0
174,2,T,21,6,3,9206,170,5554
174,2,D,22,4,2,9125,0,1349
174,2,D,24,0,2,7041,0,730
174,2,S,4,22,5,1377,9292,1766
174,2,S,10,17,6,3886,5245,74
175,1,T,9,0,8,8605,1745,6245
175,1,D,5,0,10,8730,968,0
175,1,D,11,3,8,8945,0,0
175,1,S,5,6,4,3525,5237,302
175,1,S,0,9,5,972,8236,0
175,2,T,21,5,2,8762,4458,8241
175,2,D,20,3,5,10438,0,543
175,2,D,13,1,5,8366,0,430
175,2,S,9,15,4,2617,7800,702
175,2,S,7,12,2,3336,9163,0
176,1,T,11,0,5,9188,134,10874
176,1,D,13,0,1,6973,0,0
176,1,D,11,2,12,7421,1667,696
176,1,S,6,8,5,2250,9554,1372
176,1,S,6,7,8,2693,6873,622
176,2,T,23,1,5,12432,0,13761
176,2,D,13,0,3,6413,0,0
176,2,D,13,0,9,7753,617,546
176,2,S,8,22,2,4947,9614,0
176,2,S,11,8,3,5329,5855,667
177,1,T,10,2,6,5111,0,2993
177,1,D,21,1,5,14040,0,382
177,1,D,11,4,11,6543,1197,2549
177,1,S,0,21,7,0,8634,0
177,1,S,9,10,7,2722,5116,538
177,2,T,24,11,4,10332,1804,2439
177,2,D,26,2,3,9222,0,78
177,2,D,20,1,10,7961,0,1635
177,2,S,0,31,2,0,6916,0
177,2,S,14,19,5,3384,6105,0
178,1,T,19,4,8,14801,1614,5944
178,1,D,24,1,8,9442,0,2133
178,1,D,16,0,6,12913,0,80
178,1,S,5,15,6,3581,9311,379
178,1,S,8,18,5,2188,10762,1509
178,2,T,20,5,7,11349,2071,6084
178,2,D,20,0,7,9620,0,2935
178,2,D,20,2,7,12140,0,61
178,2,S,8,19,7,5721,8380,0
178,2,S,8,19,5,2238,12626,595
179,1,T,11,2,1,6848,300,2664
179,1,D,7,2,6,7004,75,0
179,1,D,10,0,3,11582,292,117
179,1,S,2,7,6,1058,6903,0
179,1,S,2,8,3,2953,4823,573
179,2,T,14,1,0,7494,6029,1676
179,2,D,11,0,4,5626,0,0
179,2,D,11,3,6,3847,0,0
179,2,S,4,10,3,1990,9958,0
179,2,S,8,3,3,2926,5776,1027
180,1,T,29,9,10,18364,0,10925
180,1,D,29,4,11,14333,430,1867
180,1,D,29,1,15,16844,1410,238
180,1,S,14,22,3,4553,20121,189
180,1,S,14,28,9,7084,17720,0
180,2,T,25,6,14,15390,0,14524
180,2,D,34,6,13,17490,109,2575
180,2,D,29,1,7,16668,0,715
180,2,S,13,32,5,6464,16310,0
180,2,S,12,27,4,6963,17507,2272
181,1,T,22,2,7,10680,0,7040
181,1,D,21,0,5,7577,0,0
181,1,D,17,4,15,8090,427,83
181,1,S,10,15,6,5217,7745,0
181,1,S,1,18,8,580,11373,424
181,2,T,20,4,8,10102,0,4929
181,2,D,21,10,5,8218,1189,2391
181,2,D,24,2,5,8912,0,339
181,2,S,12,23,4,2592,8503,0
181,2,S,13,22,8,5816,5841,0
182,1,T,18,4,8,10669,0,8818
182,1,D,16,0,1,6083,0,0
182,1,D,16,0,9,7441,759,227
182,1,S,8,12,7,4822,8797,407
182,1,S,7,14,5,1879,10853,0
182,2,T,21,7,7,11409,1176,6690
182,2,D,18,1,2,8470,0,1696
182,2,D,15,1,6,8885,0,1157
182,2,S,12,10,5,4052,6848,623
182,2,S,16,17,6,4502,7022,895
183,1,T,12,1,9,10206,284,6581
183,1,D,25,1,10,14954,983,626
183,1,D,19,1,12,11063,0,236
183,1,S,21,22,7,5222,14902,37
183,1,S,8,20,6,3184,14733,804
183,2,T,24,8,7,20776,0,9156
183,2,D,16,1,9,8806,0,603
183,2,D,32,2,5,15632,0,0
183,2,S,14,19,7,4200,12777,1419
183,2,S,14,15,9,5457,13873,648
184,1,T,9,3,7,10461,0,8882
184,1,D,7,0,13,7298,1017,173
184,1,D,8,0,11,9896,0,276
184,1,S,7,4,8,4099,8648,694
184,1,S,2,6,8,2085,9252,0
184,2,T,28,3,3,15991,0,16039
184,2,D,25,2,4,11045,0,1953
184,2,D,20,1,3,10956,9,1826
184,2,S,14,24,2,3264,11752,1995
184,2,S,17,15,2,5025,8537,0
185,1,T,13,6,6,6510,330,5124
185,1,D,6,0,5,2933,0,0
185,1,D,6,2,6,6818,0,0
185,1,S,13,4,6,4921,7153,0
185,1,S,17,7,8,5252,6454,0
185,2,T,20,5,4,11739,0,5271
185,2,D,19,4,3,3995,491,0
185,2,D,18,1,7,8105,0,1465
185,2,S,12,8,5,3912,5013,0
185,2,S,5,10,4,1260,8365,539
186,1,T,15,4,4,8534,611,5023
186,1,D,20,1,11,12373,0,0
186,1,D,25,3,4,14722,0,0
186,1,S,13,10,9,4478,12598,32
186,1,S,8,14,8,3655,9235,1159
186,2,T,28,8,5,14425,0,7683
186,2,D,17,12,10,5502,728,0
186,2,D,19,0,9,12163,0,372
186,2,S,3,24,6,140,17082,0
186,2,S,18,7,7,7627,9045,266
187,1,T,9,3,11,7794,258,5171
187,1,D,8,1,9,7559,169,1165
187,1,D,10,0,3,8514,0,0
187,1,S,9,5,3,5171,7197,496
187,1,S,2,9,7,1357,7818,2504
187,2,T,21,2,4,11454,0,12042
187,2,D,15,3,4,9331,0,123
187,2,D,13,7,6,5413,74,0
187,2,S,11,18,2,2300,10692,846
187,2,S,22,18,2,5130,10163,0
188,1,T,15,1,8,8967,1500,4707
188,1,D,16,0,5,6248,0,0
188,1,D,15,0,11,8142,0,1704
188,1,S,10,15,7,3543,9414,463
188,1,S,5,14,11,1822,7078,0
188,2,T,27,2,5,11025,0,7330
188,2,D,27,15,2,7175,591,0
188,2,D,25,1,9,11633,1720,0
188,2,S,26,20,3,5239,11490,0
188,2,S,8,7,23,2100,2988,286
189,1,T,10,2,8,6566,106,2960
189,1,D,19,2,13,9347,0,744
189,1,D,16,1,14,8876,1222,93
189,1,S,10,13,12,4174,4727,81
189,1,S,13,9,14,5416,6054,0
189,2,T,41,2,7,13409,1110,6912
189,2,D,30,5,6,10459,0,1616
189,2,D,33,1,8,9189,0,315
189,2,S,15,22,4,2999,6442,438
189,2,S,1,39,3,20,11491,0
190,1,T,16,2,12,11272,338,8477
190,1,D,20,3,13,9634,0,871
190,1,D,17,3,12,9528,558,1033
190,1,S,10,12,4,4278,13796,492
190,1,S,11,13,9,4424,13279,5190
190,2,T,23,9,6,16211,403,9152
190,2,D,28,0,8,10155,0,987
190,2,D,27,3,5,12730,342,22
190,2,S,20,21,7,11005,11767,0
190,2,S,18,16,5,4381,10321,451
191,1,T,57,12,5,21727,0,18163
191,1,D,40,0,9,12356,0,0
191,1,D,56,1,13,29922,0,1538
191,1,S,0,62,9,40,19924,0
191,1,S,28,53,12,6409,19437,621
191,2,T,25,7,14,18589,0,15848
191,2,D,31,5,15,21510,728,471
191,2,D,23,1,18,18755,0,1303
191,2,S,9,16,17,3403,16737,360
191,2,S,11,20,17,5111,16263,392
192,1,T,18,5,4,7380,404,4427
192,1,D,17,1,7,9976,0,58
192,1,D,13,5,8,6039,57,0
192,1,S,8,6,6,3649,6482,510
192,1,S,10,17,3,4026,8520,0
192,2,T,22,5,4,9837,354,5394
192,2,D,17,0,6,10142,0,137
192,2,D,13,5,6,6140,0,575
192,2,S,1,22,4,1144,9204,651
192,2,S,6,14,6,1770,7319,0
193,1,T,6,1,6,4340,114,2131
193,1,D,7,1,3,6079,0,0
193,1,D,7,1,6,5803,843,200
193,1,S,5,8,2,2410,4726,93
193,1,S,8,8,5,2708,4430,0
193,2,T,13,1,2,7697,2431,6589
193,2,D,13,4,3,5157,0,0
193,2,D,9,0,6,3829,0,505
193,2,S,5,10,1,731,6955,281
193,2,S,11,11,3,3871,4074,0
194,1,T,3,1,5,4831,2024,716
194,1,D,3,0,1,3557,0,0
194,1,D,3,0,8,3600,0,420
194,1,S,1,1,4,1649,2374,27
194,1,S,1,3,3,60,5639,0
194,2,T,10,2,0,5865,0,5648
194,2,D,7,0,2,2879,0,0
194,2,D,19,0,0,8800,861,0
194,2,S,7,10,2,1742,4016,30
194,2,S,6,10,3,664,4630,260
195,1,T,2,0,3,4246,317,2565
195,1,D,5,1,8,4924,0,0
195,1,D,6,0,6,8302,0,0
195,1,S,5,2,5,1464,5617,0
195,1,S,4,2,6,1667,3545,225
195,2,T,10,2,2,3989,267,5532
195,2,D,14,4,3,8081,0,1397
195,2,D,21,0,3,8240,893,180
195,2,S,3,6,1,1305,6304,162
195,2,S,0,12,1,0,6763,0
196,1,T,19,4,4,13817,0,7678
196,1,D,22,6,11,13987,0,3094
196,1,D,22,1,11,15536,273,155
196,1,S,13,10,5,5215,7671,285
196,1,S,19,18,6,7539,10445,521
196,2,T,22,3,6,15923,353,12761
196,2,D,19,1,8,11496,0,1664
196,2,D,18,4,12,15731,1009,327
196,2,S,12,27,6,3606,17667,0
196,2,S,15,22,6,5515,15012,4811
197,1,T,1,0,4,5507,0,3022
197,1,D,1,0,4,2444,0,0
197,1,D,0,0,8,2555,92,217
197,1,S,0,0,6,563,4158,0
197,1,S,0,0,5,280,3845,772
197,2,T,15,1,0,6008,0,10125
197,2,D,8,0,0,4813,0,169
197,2,D,17,0,1,4019,0,0
197,2,S,3,14,0,332,4952,415
197,2,S,13,12,0,4459,3411,355
198,1,T,13,2,2,8554,445,4358
198,1,D,18,5,11,11322,210,793
198,1,D,17,2,11,9398,0,1581
198,1,S,8,9,7,3022,7681,238
198,1,S,9,13,10,4682,8684,4075
198,2,T,29,6,2,10850,0,3524
198,2,D,20,5,7,8894,444,1036
198,2,D,24,1,7,9954,0,1157
198,2,S,16,21,6,3517,7593,0
198,2,S,14,17,8,4553,6826,1389
199,1,T,3,2,6,5861,0,12854
199,1,D,9,0,7,5236,0,1510
199,1,D,8,0,7,6477,0,259
199,1,S,11,6,2,2557,6190,0
199,1,S,6,13,4,3884,5892,0
199,2,T,12,5,3,7015,0,5895
199,2,D,16,1,4,5067,0,1049
199,2,D,15,2,3,7325,0,606
199,2,S,11,16,2,2174,6983,77
199,2,S,12,15,1,3025,7578,801
200,1,T,9,3,8,8516,0,11697
200,1,D,10,0,2,6475,0,0
200,1,D,12,0,7,8821,0,419
200,1,S,5,5,8,2064,5528,3040
200,1,S,5,6,4,2870,8261,541
200,2,T,15,3,3,7653,0,6126
200,2,D,13,1,3,7270,539,502
200,2,D,12,6,3,8846,0,0
200,2,S,15,4,5,5088,6432,666
200,2,S,3,14,4,646,7998,511
201,1,T,3,1,7,6379,600,3112
201,1,D,4,0,9,14932,1926,0
201,1,D,6,0,8,7498,511,66
201,1,S,4,6,10,2202,4853,376
201,1,S,5,6,7,5502,6012,109
201,2,T,21,3,3,7179,610,14000
201,2,D,18,0,4,6984,0,1700
201,2,D,30,9,1,12040,0,0
201,2,S,15,24,0,3244,13342,33
201,2,S,10,19,1,1520,11687,711
202,1,T,22,4,9,11228,0,15800
202,1,D,18,3,11,9740,0,1211
202,1,D,21,1,13,12213,0,707
202,1,S,10,17,3,4827,14133,66
202,1,S,8,15,8,3195,12479,1272
202,2,T,27,7,7,14749,0,9090
202,2,D,19,2,11,11991,0,169
202,2,D,14,8,9,8231,246,264
202,2,S,16,16,7,6681,12380,191
202,2,S,21,10,5,10546,8743,0
203,1,T,14,2,14,7759,673,9229
203,1,D,9,1,12,5481,0,923
203,1,D,14,0,5,6106,0,0
203,1,S,9,8,9,6499,4239,0
203,1,S,3,9,9,1925,6375,700
203,2,T,23,3,3,7235,0,15999
203,2,D,28,3,6,11003,795,0
203,2,D,32,1,6,10863,0,572
203,2,S,14,23,2,2458,11981,386
203,2,S,14,3,6,5060,3864,0
204,1,T,6,0,5,8663,0,15014
204,1,D,7,0,7,7529,0,1115
204,1,D,10,0,10,9718,67,0
204,1,S,7,7,5,3967,9009,684
204,1,S,4,6,8,3037,8200,0
204,2,T,20,4,4,6986,0,12376
204,2,D,24,1,5,10660,0,361
204,2,D,21,3,3,7876,0,0
204,2,S,12,23,0,2262,9671,2086
204,2,S,18,22,1,5428,13459,0
205,1,T,8,1,14,10924,789,13467
205,1,D,10,3,11,9447,3,1990
205,1,D,16,2,10,13119,1023,143
205,1,S,6,11,8,5657,10014,6445
205,1,S,7,13,9,5771,12427,128
205,2,T,28,7,7,15714,0,10652
205,2,D,30,5,5,13190,354,238
205,2,D,24,0,9,10636,0,0
205,2,S,29,16,3,8385,9559,95
205,2,S,12,29,2,3446,15508,961
206,1,T,7,1,6,4009,0,3613
206,1,D,6,0,6,4035,0,84
206,1,D,9,2,6,3863,0,1217
206,1,S,4,4,5,589,3588,377
206,1,S,5,6,7,1098,4389,0
206,2,T,13,2,2,5886,138,4678
206,2,D,9,0,6,3040,0,65
206,2,D,23,4,2,8100,841,716
206,2,S,10,13,2,1843,3222,114
206,2,S,13,14,2,2228,3165,3
207,1,T,27,2,6,12407,0,21276
207,1,D,25,6,12,11132,598,663
207,1,D,20,2,10,12615,1110,1196
207,1,S,11,15,13,4689,8532,238
207,1,S,13,15,8,5682,7469,957
207,2,T,36,11,6,13507,1266,7098
207,2,D,24,0,10,10565,457,906
207,2,D,23,4,10,11298,0,0
207,2,S,15,21,6,3802,10271,433
207,2,S,14,20,9,3906,13102,1255
208,1,T,16,3,8,9294,0,14160
208,1,D,13,0,7,11658,135,31
208,1,D,24,2,10,11844,0,779
208,1,S,7,13,9,2748,8270,3925
208,1,S,0,19,7,442,13392,0
208,2,T,24,5,5,10757,0,11356
208,2,D,15,0,11,9170,554,55
208,2,D,20,3,4,8582,73,134
208,2,S,14,18,6,6173,8059,566
208,2,S,24,6,3,8600,6833,382
209,1,T,13,3,11,12519,0,9116
209,1,D,13,1,6,11598,0,271
209,1,D,7,0,10,7664,889,536
209,1,S,6,13,8,3217,13823,1080
209,1,S,11,11,5,5118,15587,0
209,2,T,32,2,5,20957,0,8733
209,2,D,23,1,4,14246,0,380
209,2,D,24,9,2,8581,156,0
209,2,S,1,31,4,248,15670,0
209,2,S,12,25,3,4841,13856,641
210,1,T,26,2,7,16601,0,23649
210,1,D,24,5,11,11078,0,0
210,1,D,12,1,11,8666,0,11
210,1,S,8,17,10,2424,11972,900
210,1,S,18,9,8,8041,10685,0
210,2,T,28,4,8,14146,0,24315
210,2,D,25,7,11,10476,0,360
210,2,D,21,1,9,12822,0,467
210,2,S,6,20,9,3016,12747,1331
210,2,S,17,22,6,5023,12541,0
211,1,T,13,0,9,9152,569,7764
211,1,D,12,0,6,8097,0,460
211,1,D,22,1,8,8504,0,0
211,1,S,6,7,2,2932,7105,370
211,1,S,11,12,10,3415,4319,713
211,2,T,21,3,8,8202,1408,6959
211,2,D,17,2,7,5037,573,0
211,2,D,16,1,6,9137,552,775
211,2,S,14,10,7,5351,5594,0
211,2,S,9,17,5,3391,6653,419
212,1,T,17,2,7,14762,0,8852
212,1,D,21,2,4,11790,0,0
212,1,D,16,0,10,12574,0,2032
212,1,S,10,22,4,2704,12851,120
212,1,S,12,11,9,5425,11705,219
212,2,T,17,6,6,13112,1970,5752
212,2,D,19,4,5,14797,0,2437
212,2,D,18,1,9,15557,675,35
212,2,S,11,18,5,3290,12173,0
212,2,S,12,15,9,7405,11336,1686
213,1,T,6,4,6,5779,0,3441
213,1,D,3,1,8,2705,0,0
213,1,D,11,0,6,6558,184,0
